Location name,Amount spent (EUR)
Attica (region),1978
Central Greece (region),185
Central Macedonia,888
Crete,230
Eastern Macedonia and Thrace,168
Epirus (region),110
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),171
Southern Aegean,≤100
Thessaly,204
Unknown,≤100
Western Greece,191
Western Macedonia,≤100
