Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,5130,106
119271104477423,Save Your Local Pharmacy,The Pharmacy Guild of Australia,4859,43
102329728050606,Yes23,Yes23,3925,53
334563333634959,Australian Government Department of Education,Australian Government Department of Education,2718,7
927439480613235,Minerals Council of Australia,Minerals Council of Australia,2281,2
10113538711,WWF-Australia,WWF-Australia,1817,28
299753643444311,AEC,These ads ran without a disclaimer,1354,6
160054227468,World Vision Australia,World Vision Australia,1309,13
1776727752614025,Glencore,Glencore Australia,1093,13
308746806571901,Advance Australia,Advance Australia,1081,22
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,889,2
105140971475089,Chuffed.org - Australia,Chuffed.org,869,4
184543928960,National Party of Australia,National Party of Australia,760,3
89794331215,Oxfam,Oxfam Australia,750,51
172094012830551,Australian Paralympic Team,Paralympics Australia,718,26
92824008332,Plan International Australia,Plan International Australia,703,16
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,693,11
447447719391089,Health Care Providers Association,Health Care Providers Association,674,11
104180525925926,Fair Australia,Advance Australia,630,53
103497169185687,𝐊𝐞𝐲 𝐭𝐨 𝐬𝐮𝐜𝐜𝐞𝐬𝐬,These ads ran without a disclaimer,614,2
113998151684022,Referendum News,Advance Australia,571,22
231341250224498,Australian Ethical Investment,Australian Ethical Investment,568,20
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,505,28
182564410468,Australia for UNHCR,Australia for UNHCR,487,37
471390022952217,APPEA - Our Natural Advantage,APPEA,459,42
694832627392516,Prime Super,Prime Super,448,16
108287892602643,CFMEU - Construction & General,CFMEU - Construction & General,439,9
125812604095801,Invasive Species Council,Invasive Species Council,428,56
101791315693,Destiny Rescue,Destiny Rescue,410,6
134712696593275,Dan Andrews,Daniel Andrews MP,410,6
8422338499,The Wilderness Society,The Wilderness Society,359,51
10852627380,World Animal Protection Australia,World Animal Protection Australia,294,31
101921012445815,Nicole Werner - Liberal for Warrandyte,Liberal Party of Victoria,285,4
1445863699024135,Business Council of Australia,Business Council of Australia,276,12
105348385388237,Senator Babet,Senator Babet,260,9
150043381805210,SSI - Settlement Services International,SSI - Settlement Services International,246,2
352953834815624,Jason Wood MP,Jason Wood MP,241,8
200819325600,ActionAid Australia,ActionAid Australia,239,27
22746335927,Bob Brown Foundation,Bob Brown Foundation,239,60
101594851651707,The Affordable Housing Party,The Affordable Housing Party,230,3
154796877889890,The Hospital Research Foundation Group,The Hospital Research Foundation Group,228,17
