Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
1486821808275599,Тогмидын Доржханд,Munkhtur Ravjir,≤100,1
339646519820476,Garden City хотхон,Garden City хотхон,≤100,8
171521449877169,Жамбалын Ганбаатар,Ganbaatar Jambal,≤100,1
104529221115967,Agent Samdan,Agent Samdan,≤100,2
297723320274384,"""PRINCESS"" center",Undrakh Chinchuluun,≤100,1
183830001654372,Бат-Эрдэнийн ЗОЛБОО,Zolboo Bat-Erdene,≤100,1
1473321922884514,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,≤100,1
128985777176957,Church Life Journal,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,2
156788224389897,University of Toronto Scarborough (UTSC),These ads ran without a disclaimer,≤100,1
106614631788380,Kitco Mining,These ads ran without a disclaimer,≤100,3
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,2
