Location name,Amount spent (EUR)
Andalusia,2177
Aragón,331
Balearic Islands,360
Cantabria,145
Castilla y Leon,462
Castilla-La Mancha,428
Cataluña,3591
Comunidad Valenciana,1428
Comunidad de Madrid,2392
Extremadura,253
Galicia,616
Islas Canarias,745
La Rioja,≤100
Navarra,131
País Vasco,499
Principality of Asturias,303
Region of Murcia,329
Unknown,≤100
