Location name,Amount spent (BRL)
Acre (state),284
Alagoas,959
Amapá,315
Amazonas,2464
Bahia,4354
Ceará,4231
Espírito Santo,1510
Federal District,2243
Goiás,3073
Maranhão,2283
Mato Grosso,2369
Mato Grosso do Sul,1513
Minas Gerais,8223
Paraná,5675
Paraíba,1550
Pará,2560
Pernambuco,4639
Piauí,1026
Rio Grande do Norte,1436
Rio Grande do Sul,8017
Rio de Janeiro (state),8957
Rondônia,601
Roraima,310
Santa Catarina,4116
Sergipe,1587
São Paulo (state),29361
Tocantins,643
Unknown,≤100
