Location name,Amount spent (EUR)
Attica (region),1934
Central Greece (region),120
Central Macedonia,736
Crete,268
Eastern Macedonia and Thrace,177
Epirus (region),144
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),308
Southern Aegean,152
Thessaly,362
Unknown,≤100
Western Greece,183
Western Macedonia,≤100
