Page ID,Page name,Disclaimer,Amount spent (JMD),Number of ads in Library
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1002,3
183757271681416,The Governor-General's Programme for Excellence - GGPE,The Governor-General's Programme for Excellence,126,1
462848513792011,国家大剧院National Centre for the Performing Arts,These ads ran without a disclaimer,≤100,1
108243272211736,therealjavougnhunter,These ads ran without a disclaimer,≤100,1
