Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,39609489,209
23383061178,Prabowo Subianto,indonesia Adil makmur,28710620,15
108132042285089,Erwin Aksa,Yayasan Golkar Institute,25118302,64
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,23899755,50
1357693677594211,A Muhaimin Iskandar,Kebangkitan Bangsa,8451917,10
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,8227235,12
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,4098932,24
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,3486456,19
102793242742002,Jaksapedia,JAKSAPEDIA,3092845,34
39684526732,Wanda Hamidah,Yayasan Infobox,3030521,3
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,2544074,3
100649018546817,GanjarFans,GanjarFans,2094761,38
111864151754055,Esensi TV,Esensi Tv,1722649,18
397603117477041,Lindsey Afsari Puteri,Yayasan Golkar Institute,1510127,5
367381239359,Abah Qomar - Nurul Qomar,Abah Qomar - Nurul Qomar,961838,5
104830667806476,Melihat Indonesia,Melihat Indonesia,823649,25
101674375744514,Media Cuan,Ipta Apipah,731383,30
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,727495,12
104899195891472,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,686526,16
292939164731691,Relawan Herviano,Relawan Herviano,672778,27
112121101796090,Opini 2024,Opini 2024,648006,24
105903795626960,Ruangcuan.com,Ruangcuan.com,621316,7
120493494629294,Pikiran Rakyat,"Aditya Riantiko Akbar, ST",620722,3
106397652451725,Barisan Biru Langit,Barisan Biru Langit,613696,25
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,611099,2
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,589137,18
102656349157647,Tugimanisme,Tugimanisme,578518,15
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,532937,15
1500140530273695,Kimia Farma Care,Kimia Farma,476900,1
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,467824,37
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,464117,3
582402568517453,Coretan Kehidupan,Coretan Kehidupan,410547,11
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,354283,18
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,332313,18
1419236281714929,Andrei Angouw,Andrei Angouw,324262,1
104427162506872,Fakta Anies,Fakta Anies,300449,15
1413233442285275,Prabowo Untuk NKRI,Prabowo NKRI,293849,1
1690573611256871,Pemerintah Kota Manado,Pemerintah Kota Manado,290577,2
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,288860,18
312490859193724,mensbatik,Bayu Setayudha,254586,16
160355148441,Tempo Media,TEMPO,250756,1
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,237943,23
105078282583947,Rumah Kita Korsel,Ganjar Nusantara Indonesia,228747,4
110314634068233,Fadilah Bisnis,Fadilah Bisnis,217791,8
197545083607941,Harian Kompas,Harian Kompas,201647,6
103013484811323,Jangan Lupa Sejarah,John Kamnahas,193057,11
526765274016858,DPD Gerindra Gorontalo,Elnino Mohamad Husein Mohi,187364,5
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,176094,3
173776079818775,Saiful Mujani,Saidiman,173905,3
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,165189,5
314205292747611,Sahabat Abraham Liyanto,Yesenia Irene Liyanto,155065,3
173996829810061,Ryan F. Kono,"Ryan Fahrichsan Kono, B.Com",154142,2
111272021680009,Cendekiawan Palembang,Berita Kota,152672,2
100145043048185,Ucapan Partai,Ucapan Partai,144353,16
104052735675516,Sulut Dukung Ganjar,Ganjar Nusantara Indonesia,134899,3
379553355510209,"Juprizal,S.Th.I,MH Calon DPD","Juprizal,S.Th.I,MH Calon DPD",131717,1
102273039070802,Info Terkini,Muhammad Miftakhunnaim,126982,12
107611851968705,Sumsel Dukung Ganjar,Ganjar Nusantara Indonesia,124150,3
111805655036485,Humas DPRD Pati,Aditya Rachmat Pamungkas,118147,7
101552865962561,GP Oku Raya,Ganjar Nusantara Indonesia,109900,3
352905798604161,Sahabat Ahmad Darwis,Sahabat Ahmad Darwis,101114,4
106287625764574,Teman Dito,Barry Eko Lesmana,94105,1
258766034712136,Sabam Rajagukguk,Marenda Deni Pradana,92264,1
101355948222111,Golkar Indonesia,Golkar Indonesia,91813,4
1160674184085116,"I G N Kesuma Kelakan,ST.,M.Si",Ign Kesuma Kelakan,82734,1
106968252401698,Rekan Fahruddin Maloko,Fahruddin Maloko,80750,3
127232094369851,Sayed Abubakar A. Assegaf - Fanspage,Sayed Abu Bakar Abdullah,78004,3
110375410770134,Kurniawan Eko Susetyo,These ads ran without a disclaimer,77667,1
118310007922514,Jakarta Untuk Ganjar,Ganjar Nusantara Indonesia,70887,4
104217932476562,Ali Badrudin,Aditya Rachmat Pamungkas,70000,2
400199510122775,Bank Mandiri,These ads ran without a disclaimer,69394,1
101032088630709,Info Seputar Indonesia,These ads ran without a disclaimer,68143,1
112164938221017,Pakar Sukabumi,Pakar Sukabumi,63624,3
102635291884233,Majalah Tempo,TEMPO,63342,3
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,62102,6
104953822603556,Mas Irsad 2024,Mas Irsad,59683,8
1566811330067048,Gesuri,Gesuri,59659,1
197930674140927,Gerindra Jawa Tengah,Azka Najib,53172,1
1176965402355042,PKS Cirebon,Syubhan Sadanur,52745,1
113069615112380,Sigit K Yunianto,PDI Perjuangan Provinsi Kalimantan Tengah,51286,1
108027765630824,Yunan Helmy Balamba,Yunan Helmy Balamba,51098,2
