Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
26698813123,British Red Cross,British Red Cross,57356,6
7715002593,UNICEF UK,Unicef UK,15444,6
33268280976,Disasters Emergency Committee (DEC),Disasters Emergency Committee (DEC),10659,62
220543443746,International Rescue Committee - UK,International Rescue Committee UK,10589,6
100771226087265,Susie's Tips,Susie's Tips,8838,20
102639461303190,Fair Pay For All,Fair Pay For All,3181,77
311627208673,WWF UK,WWF UK,3178,70
9250349228,Greenpeace UK,Greenpeace UK,2858,41
353224381469808,ifaw,IFAW,2667,23
18933154958,CARE International UK,CARE International UK,2493,42
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,2383,67
713179875369048,London Gov,The Greater London Authority,2297,12
799576543492660,The Week Junior,The Week Junior,1973,50
10677003998,Shelter,Shelter,1900,261
158077247591710,Refuge,Refuge,1763,117
7527864602,WaterAid UK,WaterAid UK,1534,62
35671512696,World Animal Protection UK,World Animal Protection UK,1293,73
483680375497477,Shell Energy,Shell Energy Retail Limited,1240,20
121936349543,World Vision UK,World Vision UK,1186,32
514212165305248,Leigh Day,Leigh Day,1005,63
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,971,1
7043497714,Christian Aid,Christian Aid,901,35
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),835,39
13047522725,Crimestoppers,Crimestoppers,808,94
1613092172114946,DWP Digital,Department for Work and Pensions,790,4
103359739162746,The News Agents,The News Agents,779,1
21242962092,ClientEarth,ClientEarth,741,12
177855115588808,The Week UK,The Week UK,694,28
108951391565231,Help to Heat,Huw John Llewellyn,672,16
39605200520,ActionAid UK,ActionAid UK,655,22
18168505158,The Woodland Trust,Woodland Trust,622,57
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,593,14
101255718164248,350 UK,350.org,557,11
348366988862054,Oxfam Campaigns,Oxfam Great Britain,528,10
841894835830532,Electoral Commission UK,Electoral Commission UK,520,15
165099760197787,Welsh Government,Welsh Government,514,165
106946654868342,Water's Worth Saving,Water UK,512,136
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,480,9
7624294394,Amnesty International UK,Amnesty International UK,449,18
107310464728068,Britain Remade,BRM Futures Limited,441,11
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,419,3
11965205188,Practical Action,Practical Action,406,15
1738524969810037,Mission India UK,Mission India UK,403,6
249209468838241,Good Law Project,Good Law Project,391,31
208573062515662,Freedom from Torture,Freedom from Torture,389,34
97708339756,Action for Children,Action for Children,389,35
103835971750,Orbis UK,Orbis UK,363,38
698773137204706,Give My View,Built-ID,347,9
6366026879,Dogs Trust,Dogs Trust,345,8
117476785190,Save the Children UK,Save the Children UK,327,8
