Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,22876,15
101875098313543,Andel,Andel,19635,6
65929129383,Røde Kors,Røde Kors,8418,56
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,7814,39
12860228293,Politiken,Politiken,6697,53
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,6634,4
26458152911,SOS Børnebyerne,SOS Børnebyerne,4799,31
63691965101,UNICEF Danmark,UNICEF Danmark,3500,1
116269191760882,DSB,DSB,3320,6
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,3252,34
55365680705,Greenpeace Danmark,Greenpeace Danmark,3209,32
250994288337708,Sex og Samfund,Sex og Samfund,3071,18
122074554119,EU Social,EU Social,3053,7
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,2996,13
105511328705392,HØRT,Børns Vilkår,2739,8
154415494575789,IDA,IDA,2493,11
110321008383861,Red Barnets landsindsamling,Red Barnet,2492,133
320982581296484,TV 2 Play,TV 2 Danmark A/S,2384,3
41459763029,Socialdemokratiet,Socialdemokratiet,2029,13
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,2003,92
12787473132,Berlingske,Berlingske,1997,30
671022293105597,Alex Vanopslagh,Alex Vanopslagh,1953,9
20303574131,Nationalmuseet,Nationalmuseet,1897,21
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1852,23
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,1786,16
59143726810,Psykiatrifonden,Psykiatrifonden,1723,17
132344416862423,FOA,FOA,1506,4
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,1502,20
867877683280051,Weekendavisen,Weekendavisen,1313,21
304554445813,Videncentret Bolius,Videncentret Bolius,1281,14
36664432940,Amnesty International Danmark,Amnesty International Danmark,1045,41
126543540781090,Ældre Sagen,Ældre Sagen,1018,27
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,1006,1
1033120613483808,AURA,AURA,987,3
133707013355759,Danner,Danner,967,1
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,937,21
520449347983427,Dansk Folkeparti,Dansk Folkeparti,900,4
104414898912918,GOTO Sønderborg,GOTO Sønderborg,893,2
102154048301476,Lederstof.dk,Lederne,828,27
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam Danmark,811,7
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,803,4
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,791,8
369336273158091,Land of Hope,Land of Hope,755,13
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,724,7
142831282424266,Åbent Landbrug,Landbrug & Fødevarer,723,10
304554445813,Videncentret Bolius,Bolius,700,3
748887235210811,Obton Forvaltning A/S,Obton A/S,622,7
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,616,4
1522666927799763,BCG in Denmark,Boston Consulting Group,591,5
141343589252160,Dansk Industri - DI,Dansk Industri,582,1
134531969945616,Folkebevægelsen mod EU,Folkebevægelsen mod EU,573,4
181330585392156,Skattestyrelsen,Skattestyrelsen,525,4
207401585966233,Inger Støjberg,Inger Støjberg,522,2
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,506,16
110560691837684,SolCompagniet,SolCompagniet,503,20
246977185497434,Plastic Change,Plastic Change,489,17
257480614286065,Den Sorte Diamant - Det Kgl. Bibliotek,Det Kgl. Bibliotek,451,3
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,442,2
287306323369,Børnecancerfonden,Børnecancerfonden,432,2
130388840342741,Danske Bank,Danske Bank,432,6
327224860741540,Enhedslisten Region Hovedstaden,Enhedslisten Region Hovedstaden,399,1
529124290474705,Nikolaj Villumsen,Enhedslisten,393,1
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,382,3
