Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
122074554119,EU Social,EU Social,4958,8
102931488739,Platforma Obywatelska,Platforma Obywatelska,4764,47
237466786344157,European Movement,European Movement International with Facebook ad credits,3899,7
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,2150,31
178362315106,European Parliament,European Parliament,2002,12
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,1953,213
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,1443,18
57544755889,Amnesty International Polska,Amnesty International Polska,1375,23
228168274881,wysokieobcasy,wysokieobcasy,1228,21
349783468716743,Włodzimierz Tomaszewski Minister ds. Samorządu Terytorialnego Poseł na Sejm,Włodzimierz Tomaszewski Minister ds. Samorządu Terytorialnego Poseł na Sejm,1223,1
237466786344157,European Movement,European Movement International,1007,7
101995462097618,Dajcie Żyć,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,918,1
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,913,11
142614625077,WWF Polska,WWF Polska,845,14
199446073725474,BohaterON,Fundacja Sensoria,799,19
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,726,7
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,687,24
100758976350452,LubBezpośrednio.PL - Instytut Demokracji Bezpośredniej,"Fundacja ""Potrafisz Polsko""",687,17
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Komarewicz,668,10
339855706171439,Dobra Fabryka,Dobra Fabryka,640,2
107099115544539,Zostań Dłużej,Euvic Media,574,9
107590839282206,BNP Paribas Bank Polska,BNP Paribas Bank Polska S.A.,565,6
228366267271894,Warsaw Enterprise Institute,Fundacja Warsaw Enterprise Institute,558,1
395533923834784,PSL Mazowsze,PSL Mazowsze,540,44
178415208919146,Suwerenna Polska,Solidarna Polska,534,10
513969188677442,Compassion Polska,Compassion Polska,528,8
104581499325617,Wybory bez picu,Obywatelska Kontrola Wyborów,520,11
105849852557018,Centrum Analiz Wyborczych,Akademia Jagiellońska w Toruniu,495,15
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,480,3
202473923251760,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Gdańsku,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Gdańsku,468,10
1227194230675141,Pratia,Pratia SA,455,10
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,422,58
104442609633150,Lubuskie,Lubuskie,407,5
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,385,10
308684629246305,Tomasz Latos,Tomasz Latos,384,9
335107452998,"InPost - Paczkomat, Kurier","InPost - Paczkomat, Kurier",366,4
371359310400318,Janusz Kowalski,Janusz Kowalski,354,19
101861849611988,Nie dla Tuska,Nie dla Tuska,345,10
123910440019,Renew Europe,Renew Europe Group,339,1
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,331,3
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,330,4
109649700417909,Piotr Sak,Poseł na Sejm RP Piotr Sak,321,3
163488137165461,E.ON Polska,E.ON Polska,319,18
959387840744974,Bezpartyjni Samorządowcy,Ogólnopolska Federacja Bezpartyjni i Samorządowcy,310,5
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,298,4
818457621539495,Poseł Mejza,Poseł Mejza,296,4
653937168081792,PZU,Powszechny Zakład Ubezpieczeń Spółka Akcyjna (PZU SA),283,4
182038191908977,Ministerstwo Cyfryzacji,Kancelaria Prezesa Rady Ministrów,277,6
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,271,13
323818978380073,Stanisław Derehajło,Stanisław Derehajło,261,11
256314858405394,Paweł Olszewski,Paweł Olszewski,256,5
341803579195956,Dom Współpracy Polsko-Niemieckiej,Dom Współpracy Polsko-Niemieckiej,229,5
74863922834,Krytyka Polityczna,Krytyka Polityczna,228,7
312204349288060,Mariusz Gosek,Mariusz Gosek,227,7
104873974773853,rePETujemy,Repetujemy,227,9
107396187476330,LUX MED Stomatologia,"LUX MED Sp. z o.o.,",224,1
514735281965536,Demagog,Stowarzyszenie Demagog,223,9
133112726750279,M jak Mama,Grupa ZPR Media,212,7
114699243232023,Paweł Jabłoński,Paweł Jabłoński,208,3
107009549338936,Uniwersytet WSB Merito Chorzów  - wcześniej Wyższa Szkoła Bankowa,Uniwersytet WSB Merito Chorzów  - wcześniej Wyższa Szkoła Bankowa,203,1
113143203693,Santander Bank Polska,Santander Bank Polska,203,3
103822188721553,NowyŚwiat24.com.pl,FC NIKMARK Dorota Zielińska,202,1
737382823002282,Anna Pieczarka,Anna Pieczarka,191,2
254609585192595,Prof. Marek GZIK,Prof. Marek GZIK,188,2
110491392351511,LINK4,LINK4,187,2
100153153026665,Szymon Gajda,Szymon Gajda,185,10
102759805294356,Dariusz Matecki - Radny Miasta Szczecin,Dariusz Matecki Radny Miasta Szczecin,183,3
1619161438342114,Krzysztof Tchórzewski,Krzysztof Tchórzewski,182,1
387124011444132,Wojciech Saługa Poseł na Sejm,Wojciech Saługa Poseł na Sejm,180,3
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,180,7
110047864137426,Stowarzyszenie Aktywny Dialog,Stowarzyszenie Aktywny Dialog,178,2
1489158561337371,Dariusz Olszewski,Dariusz Olszewski,176,1
207653439276138,Fundusze Europejskie dla Dolnego Śląska,Fundusze Europejskie dla Dolnego Śląska,172,4
280696342731,Ministerstwo Klimatu i Środowiska,Ministerstwo Klimatu i Środowiska,170,1
104941046015072,Bezpartyjni Samorządowcy Zachodniopomorskie,Bezpartyjni Samorządowcy - Łączy nas Polska,170,2
286672948180163,Tomasz Trela,Poseł Tomasz Trela,168,3
398575110474591,Krzysztof Gadowski - Poseł na Sejm RP,Krzysztof Gadowski - Poseł na Sejm RP,168,1
146599018696771,NATO,NATO,167,2
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,162,6
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,160,1
145329992215815,Piotr Król,Piotr Król,156,3
169913419732194,Michał Jaros,Michał Jaros,152,12
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,149,4
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,143,22
95661128574,Radio ESKA,Radio ESKA,143,1
316810098501611,Miasto2077 / Green is Good,Miasto2077 / Green is Good,143,14
104858439063914,Lepszy Kraków,Lepszy Kraków,139,3
1882591205371526,Jan Kanthak,Jan Kanthak,137,1
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,135,4
1683534065241470,OKO.press,OKO.press,134,7
109700147032711,Zielona Góra - wlubuskie.pl,SmartPress,128,2
108365475589868,Łukasz Horbatowski - Przewodniczący Platformy Obywatelskiej w Głogowie,Łukasz Horbatowski - Przewodniczący Platformy Obywatelskiej w Głogowie,128,4
100600111478700,Nowa Energia Dla Łodzi,VEOLIA NOWA ENERGIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,127,4
209963076513421,Niepodległa. Miejsce spotkań,Niepodległa,125,5
26479200307,Polska Akcja Humanitarna (PAH),Polska Akcja Humanitarna (PAH),122,7
163064650412661,Teatr Powszechny w Łodzi,Teatr Powszechny w Łodzi,120,2
116580465063718,Marcin Meller,Grupa Wydawnicza Foksal,118,1
255100403945,Polityka,Polityka,118,5
110058531445574,Janusz Cieszyński,Janusz Cieszyński,118,4
934704640017108,ORLEN,ORLEN S.A.,118,1
1528030200840040,Muzeum Ziemi Wiśnickiej w Nowym Wiśniczu,Muzeum Ziemi Wiśnickiej w Nowym Wiśniczu,117,2
1435687536687711,Bartosz Kownacki,Bartosz Kownacki,114,2
603295086483883,Łukasz Schreiber - Poseł na Sejm RP,Łukasz Schreiber - Poseł na Sejm RP,113,8
117343634684132,Nasze MAKi,Nasze MAKi,108,1
213564818806045,Marcin Jabłoński Zarząd Województwa Lubuskiego PO RP,Smartpress Radosław Sujak,107,6
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,107,1
108567461681538,"Polska Katolicka, nie laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,107,1
110898338585970,Mgboardy,MGBoardy.pl,106,1
959387840744974,Bezpartyjni Samorządowcy,Fundacja Bezpartyjni i Samorządowcy,106,4
109254508891340,"Nie śpię, bo mieszkam w Polsce",GRUPA ZPR MEDIA,106,6
108887131372926,Fundacja Nowej Wspólnoty,Fundacja Nowej Wspólnoty,106,4
106186411719040,Katarzyna Nowakowska,Katarzyna Nowakowska,106,24
2320275388297228,Marcin Romanowski,Marcin Romanowski,105,1
429506290917644,Toyota - fabryka w Jelczu,Toyota - fabryka w Jelczu,105,3
100302862419697,"Wielkopolska, tej",UMWW,105,7
330644215221,Bankier.pl,Bankier.pl,103,5
1884681241647994,Anna Gembicka,Biuro Poselskie Posła Na Sejm RP Anny Gembickiej,103,6
814991668621838,Norbert Kaczmarczyk,Norbert Kaczmarczyk,101,1
521216701360487,MURATOR,MURATOR,≤100,4
160341610647590,Łukasz Gibała,Kraków dla Mieszkańców,≤100,7
181020632309,Wydawnictwo Znak,Wydawnictwo Znak,≤100,4
267686749910602,Piotr Müller,Piotr Müller,≤100,7
114018974889363,Stop Lie,Stop Lie,≤100,6
102577288350341,Super Biznes,se.pl,≤100,2
199877710116314,Patryk Jaki,Grupa EKR - Patryk Jaki MEP,≤100,4
101070361361998,FEGA,Hurtownia Elektryczna Fega,≤100,2
185546704852601,Krystyna Szumilas,Biuro Poselskie Krystyny Szumilas,≤100,1
297486841148102,Ius Memoriae - Prawo Pamięci,Ius Memoriae,≤100,20
102297229546532,Referendum bytomskie 2023,Biuro Referendalne,≤100,6
114162133618547,Kancelaria Finansowo-Prawna DEXTO,Kancelaria finansowo prawna DEXTO,≤100,2
1849521678628969,Copa.pl - spektakle i koncerty,These ads ran without a disclaimer,≤100,1
507678159314962,Wrocław Fashion Outlet,Wrocław Fashion Outlet,≤100,7
1867484190208107,Fundacja Równanie,Fundacja Równanie,≤100,1
