Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,612359,3
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,230427,18
483666425147964,Richard Ramirez,Richard Rolando Ramirez Rodriguez,108410,1
103594265451560,Diana Recalde,Cesar Joel Godoy Rojas,106633,5
102804492578710,Legalmente Hablando,Nueva Tecno,86220,2
108779854000922,Enrique Quintana,Enrique Quintana,84872,2
258712438172291,Santiago Aguilera,Martin Ricardo Stachon,81555,3
347341592056826,Sergio Estigarribia.,Sergio Estigarribia.,79971,1
1659775060937880,Guido González,Rosa Agustin Gonzalez,79798,1
116747321316881,Javier Ferreira,Javier Ferreira,46584,1
357095164345257,Oviedo Press,Oviedo Press,42123,5
1518537951510136,Sidinei Heinemann Zuse,Sidinei Heinemann Zuse,41701,1
364813900395917,Adilio Lezcano,Adilio Lezcano,39541,2
324985181285275,Ever Delvalle Intendente 2023,Ever Delvalle Intendente 2023,39260,3
112866004765581,Taurino González,Elias Escobar Fernández,37148,1
725834240910220,Noticiero Paraguay,Noticiero Paraguay,31064,2
111912341409356,Centinela del Norte,Centinela del Norte,20058,4
1073454492740713,Emmanuel Cuevas,Jorge Emmanuel Cuevas Maciel,17713,1
359307964420456,Terere Cómplice,Centro Interdisciplinario de Investigación Social,14784,1
2271652869544024,"Ygnacio  ""Nacho"" Sánchez.",Ygnacio Daniel Sanchez Duarte,12951,1
123892278310235,Eduardo Valiente,Eduardo Valiente,11474,1
1680642771976621,Patria Guarani INFO Politica,These ads ran without a disclaimer,8830,1
111266434697216,Edgar Torres Argüello,Jose Dolores Zarate Gonzalez,7884,1
106438588789107,Luis Palacios Intendente,Viviano Baez Gonzalez,6769,1
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,6029,1
101694278594292,Nelson Cano,Eric Fabian Benitez,4789,2
101359268928132,Dr Juan Benitez,Juan Ramon Benitez Rios,2321,1
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,1559,1
152914224736727,Banco Mundial,These ads ran without a disclaimer,1454,2
876472822508954,Ahoracde,Portal Digital de Noticias AHORACDE,902,1
111456533751878,BeHealth,These ads ran without a disclaimer,≤100,1
131189377574,MDPI,These ads ran without a disclaimer,≤100,1
158820864253198,Mario Sergio Cortella,These ads ran without a disclaimer,≤100,9
116276158090585,Business & Finances,These ads ran without a disclaimer,≤100,1
115575820139019,Af Fhyf,These ads ran without a disclaimer,≤100,1
1656590977890066,IDEO U,These ads ran without a disclaimer,≤100,1
101457766031847,A dos pasos del cielo,These ads ran without a disclaimer,≤100,1
398610380712044,River Cleanup,These ads ran without a disclaimer,≤100,5
318006422243177,ALBA Network,These ads ran without a disclaimer,≤100,1
1531952323492366,REVALIDAR,These ads ran without a disclaimer,≤100,2
