Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
1511782779066279,Indian National Congress - Karnataka,Indian National Congress - Karnataka,139385,7
104211439033799,Jagane Kavali,Jagane Kavali,82323,84
104516512296314,Kartikeya Sharma,Kartikeya Sharma,80186,162
123405501008524,Mercedes-Benz India,Mercedes-Benz India,56370,4
349222085840969,Youth in Politics,Indian Political Action Committee,38944,36
109470364774303,Ellorum Nammudan,Ellorum Nammudan,35697,115
107395897271506,Kutumb,Swatantra Verma,25330,38
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,25219,28
30290552843,Greenpeace India,Greenpeace Environment Trust,24130,112
100549119644561,Jo Ram Ko Laye Hain Hum Unko Layenge 2024,Jo Ram Ko Laye Hain Hum Unko Layenge 2024,21839,4
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,19258,1
404746486258732,Project Nanhi Kali,Project Nanhi Kali,18216,14
1235786446534273,Ajeet Patil Kavhekar,Rahul Rajendra Birajdar,16894,6
1762674497304794,R V Deshpande,R V Deshpande,14079,107
111527528465749,Rao Prem Singh,Rao Prem Singh,13119,4
1927351340858687,ಬಿ ಪಿ ಹರೀಶ್,Gowda Basavana,12916,5
104211439033799,Jagane Kavali,These ads ran without a disclaimer,12617,3
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),12606,63
200480966638039,Supremacy 1914,These ads ran without a disclaimer,11793,2
411129449009589,K.C. Venugopal,K.C. Venugopal,11624,7
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,10684,22
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,10547,31
100907784722781,QR 678,QR 678,10394,10
375554899138007,Maharashtra DGIPR,Maharashtra DGIPR,9985,8
479998865355592,Aditya Birla Group,Aditya Birla Group,9752,5
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,9215,22
112952941626423,ನಿಮ್ಮ ಸಿದ್ದಾರ್ಥ ಸಿಂಗ್,ನಿಮ್ಮ ಸಿದ್ದಾರ್ಥ ಸಿಂಗ್,9018,11
