Page ID,Page name,Disclaimer,Amount spent (KES),Number of ads in Library
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,745,2
100835685957727,PRO PEACE KENYA,Brenda Kananu,275,2
693849871003458,KENYA HOT TODAY,Peris Wambui Mugi,207,1
108703681766380,Hustler Media,Robert Waswa Simiyu,162,1
1743520282644325,National Security Watch,Peris Wambui Mugi,124,1
1913963825321863,Kenya Insights,Peris Wambui Mugi,105,1
151409322217001,Berlin School of Business & Innovation - BSBI,These ads ran without a disclaimer,≤100,2
309097452488158,WEEC,These ads ran without a disclaimer,≤100,1
105474945042875,Mission:JOY,These ads ran without a disclaimer,≤100,1
643647332320553,Orient - أورينت,These ads ran without a disclaimer,≤100,1
1175630379148974,China Xinhua Sci-Tech,These ads ran without a disclaimer,≤100,2
102305439431641,Andrew A D Wilson,These ads ran without a disclaimer,≤100,2
216311481960,Bill Gates,These ads ran without a disclaimer,≤100,5
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
915656035153394,Oceanites,These ads ran without a disclaimer,≤100,1
109256524011547,Friends of Palestine,These ads ran without a disclaimer,≤100,1
152956984574,International Human Rights Art Festival,These ads ran without a disclaimer,≤100,1
105675589097240,Clean Earth Solar,These ads ran without a disclaimer,≤100,1
