Location name,Amount spent (USD)
Batha Region,≤100
Chari-Baguirmi Region,≤100
Guéra Region,≤100
Hadjer-Lamis Region,≤100
Logone Occidental Region,≤100
Mandoul Region,≤100
Moyen-Chari Region,≤100
N'Djamena,≤100
Ouaddaï Region,≤100
