Location name,Amount spent (EUR)
Attica (region),1532
Central Greece (region),147
Central Macedonia,676
Crete,207
Eastern Macedonia and Thrace,215
Epirus (region),≤100
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),124
Southern Aegean,123
Thessaly,177
Unknown,≤100
Western Greece,169
Western Macedonia,≤100
