Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
693907914395620,良杯製所 Oolab,良杯製所 Oolab,16730,7
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,16714,123
343347583411734,歡樂大東家,These ads ran without a disclaimer,14719,4
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),12226,38
569626243213799,生鮮時書,生鮮時書,7262,9
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,6827,8
105864701769057,瑞馳智庫學院,瑞馳智庫股份有限公司,6033,4
106801464127093,目目非營利 MUVE NPO,目目非營利,5251,12
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,5091,2
101046209392101,新事貸-新鑫特優經銷商,新事貸-新鑫特優經銷商,4922,1
177161918975981,基督教芥菜種會,基督教芥菜種會,4437,31
347432368933987,LINE TODAY Taiwan,LINE TODAY Taiwan,4345,6
113021403762187,法律協會-債務協商 更生 清算 -全台服務,傢宇 吳,4317,1
179608846121604,富達投信 Fidelity International - Taiwan,富達投信 Fidelity International - Taiwan,3922,2
286487218798,遠見雜誌,遠見雜誌,3622,3
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,3443,5
1436850183290438,One-Forty,One-Forty,2389,24
127628276929,天下雜誌,天下雜誌,2030,26
1649523455281990,遠山呼喚,遠山呼喚,1723,7
1537741526464370,桃園市議長邱奕勝,奕勝 邱,1511,4
211730475524462,大陸委員會,大陸委員會,1415,4
628210660663641,自由時報地產天下,自由時報地產天下,1388,2
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,1247,30
106319540949564,五顯大帝開基祖廟-彰化大村埤腳五通宮,博程游,1201,1
699398610097783,桃園市議員 劉仁照,劉仁照,1122,2
104624290080479,張育美,翊斌黃,1116,4
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,1098,3
664175463714845,50＋好好：用新的方法，創造自己的理想老後,50＋好好：用新的方法，創造自己的理想老後,1088,2
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,1067,4
103032645529885,菱傳媒,菱傳媒,1052,5
617248525599633,布拉森書店 二館,These ads ran without a disclaimer,1039,1
206013579428194,勞工保險局,These ads ran without a disclaimer,1014,1
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,1002,12
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,976,1
390569611008641,願景工程基金會 Vision Project,願景工程基金會,970,26
219315794887869,聯合報,聯合報股份有限公司,948,3
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,910,11
125386714156073,天使心家族社會福利基金會,天使心家族社會福利基金會,900,7
101324348112899,台灣好鄰居協會,社團法人台灣好鄰居協會,837,1
106118168971467,債務人權益協會 扣薪 協商 更生 清算,傢宇 吳,782,1
359293781476624,看護達人 華鎰仲介,看護達人 華鎰仲介,759,7
170671044596,天主教善牧基金會,天主教善牧基金會,685,29
221323424616286,吳祥輝 Brian Wu,凱恩解方有限公司,684,10
1629474157289221,小牛頓,小牛頓科學教育有限公司,679,6
123082847747496,婦女救援基金會,財團法人台北市婦女救援社會福利事業基金會,659,2
201107280815936,潔淨學-不咬手潔淨體貼,永勝 許,639,6
436843193180529,Unipapa,Unipapa,617,11
102943834507641,立法委員 陳椒華,時代力量,588,1
701317096548097,許展維,許展維,580,2
154631861234059,吳秉叡,吳秉叡,536,3
