Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
54779960819,United Nations,United Nations with Facebook Ad Credits,75666,7
107655665420852,South West Umbrella Forum,South West Umbrella Forum,60317,10
105256562063637,Beta Naija Group,Beta Naija,58810,2
2138867006432207,Gobir 2023,Young Progressives Party (YPP),32300,4
158714780827513,UNFPA,UNFPA,27580,4
100509629482213,The South-South Umbrella Forum,The South-South Umbrella Forum,21624,3
103333362526988,The Eastern Umbrella Forum,The Eastern Umbrella Forum,17422,3
236831106803225,Accountability Lab Nigeria,Accountability Lab Nigeria,16460,1
14312764639,Atiku Abubakar,The Atiku Campaign,13721,1
191066234648103,Shehu Musa Yar'Adua Foundation,Shehu Musa Yar'Adua Foundation,12456,1
101300476067946,The Northern Umbrella Forum,Northern Umbrella Forum,11743,1
1089641091059109,Hon. Kelechi Nwogu,Fabia Benibo,11009,3
102835755970763,NN19,NN19,6673,7
101633582008609,The Fidelinfo News,Fafoluyi Olayinka Micheal,6032,5
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,4729,7
102915965804953,Lagos Professionals for Sanwo-olu,Leke David,4476,10
109466785028287,Prince Dr Emeka Eze,Michael Obiekwe,4448,2
101616276020711,Obidogo BENDE,Abia Vanguard,4288,5
106116418976309,Support Obi-Datti,Chinaza Somtochukwu Ibeofokile,4169,6
113312051377035,Professor Christopher Imumolen,Irene Christopher Imumolen,4026,1
661065317375273,Beyond Clothing Nigeria,Beyond Clothing Ltd,4004,1
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,3997,5
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,3163,4
104535995796552,Integrity Radio,These ads ran without a disclaimer,3114,1
565225540184937,CGTN,These ads ran without a disclaimer,2878,1
1598205703573433,Senator Uba Sani,Uba Sani Media,2779,3
126460284139483,Nigerianeye,NigerianEye,2335,3
1598185900266723,Emeka Igwe Campaign Organization,Emeka Igwe,2329,2
107260805514827,Obidient Isang Sam Udo-Akagha,Lampro Ventures,2224,2
101622722635138,Advocacy For Good Governance,Nnadi Sunny,2180,5
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,2163,3
103004258030272,Imoh Inyangette,Imoh Inyangette,1792,4
266906487061241,Y Monitor,The Future Project,1679,2
106989832113829,ODOHmeter 2023km,ODOHmeter 2023km,1637,1
112349224687773,Kufre Ekpoh,Kufre Imo Ekpoh,1598,1
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,1597,3
119723736100630,Ala - Delight Publicity Services,Moses Oyinkuro,1500,2
102126542194217,Reps Aspirants Forum -RAF,Reps Aspirants Forum -RAF,1322,1
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,1312,1
105827948663647,Within Nigeria,WITHIN NIGERIA MEDIA LTD,1157,2
241499009731835,Ifeanyichukwu Ibezi,Ifeanyichukwu Ibezi,1016,1
1600094170320323,Enormous FACTS,Enormous FACTS Magazine by MediaMall,1015,1
