Location name,Amount spent (USD)
Batha Region,≤100
Guéra Region,≤100
Hadjer-Lamis Region,≤100
Lac Region,≤100
Logone Occidental Region,≤100
Logone Oriental Region,≤100
Mandoul Region,≤100
Mayo-Kebbi Est Region,≤100
Mayo-Kebbi Ouest Region,≤100
Moyen-Chari Region,≤100
N'Djamena,≤100
Ouaddaï Region,≤100
Salamat Region,≤100
Tandjilé Region,≤100
