Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
12860228293,Politiken,Politiken,11752,17
123653695693986,Motatos Danmark,Motatos,6656,9
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,5812,33
65929129383,Røde Kors,Røde Kors,5476,37
599763040213164,Radius Elnet,Radius Elnet,4895,1
101875098313543,Andel,Andel,3854,22
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,3196,5
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,3119,39
12787473132,Berlingske,Berlingske,2647,26
437410226312057,Københavns Kommune,Københavns Kommune,1809,13
748887235210811,Obton Forvaltning A/S,Obton A/S,1776,11
59143726810,Psykiatrifonden,Psykiatrifonden,1660,4
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,1537,4
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,1526,6
132344416862423,FOA,FOA,1485,2
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1449,1
106468772046278,Project Greensand,Project Greensand,1348,11
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1195,8
304554445813,Videncentret Bolius,Videncentret Bolius,1181,13
314676938743,DM din akademiske fagforening,DM,1144,30
69985338410,Jacob Mark,SF,1141,3
49348971479,Pia Olsen Dyhr,SF,1127,6
55365680705,Greenpeace Danmark,Greenpeace Danmark,1001,10
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,992,1
133707013355759,Danner,Danner,974,1
102154048301476,Lederstof.dk,Lederne,972,24
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,960,25
22030968736,Anima,Anima,930,1
66328502645,Dagbladet Information,Dagbladet Information,925,1
867877683280051,Weekendavisen,Weekendavisen,792,37
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,791,17
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,750,18
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,749,1
130388840342741,Danske Bank,Danske Bank,748,4
246977185497434,Plastic Change,Plastic Change,745,9
314676938743,DM din akademiske fagforening,These ads ran without a disclaimer,641,1
105511328705392,HØRT,Børns Vilkår,638,4
1417372171814283,Byggegruppen 3F,Byggegruppen 3F,585,2
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,561,5
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,498,6
1724068710936501,Anja C Jensen,HK Danmark,493,5
126543540781090,Ældre Sagen,Ældre Sagen,491,17
267019152979,"DPU, Aarhus Universitet",Carsten Henriksen,477,2
114022008656246,Danmarks Indsamling,Danmarks Indsamling,461,2
110560691837684,SolCompagniet,SolCompagniet,461,1
427213910721659,Dansk Blindesamfund,Dansk Blindesamfund,459,5
287306323369,Børnecancerfonden,Børnecancerfonden,423,2
334571029981175,DM og MA studerende,DM,402,4
36664432940,Amnesty International Danmark,Amnesty Danmark,395,17
304554445813,Videncentret Bolius,Bolius,385,3
110953988146557,Mads Samsing,HK Danmark,361,6
1522666927799763,BCG in Denmark,Boston Consulting Group,340,2
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,330,31
5624899398,Mellemfolkeligt Samvirke,These ads ran without a disclaimer,316,1
633648073469576,Folketingets EU-Oplysning,Folketingets EU-Oplysning,297,1
1426135944281935,Jytte Rabæk Schmidt - Norlys repræsentantskabsvalg,Jytte Rabæk Schmidt - Norlys repræsentantskabsvalg,292,1
412665418794113,Claus Jensen,Dansk Metal,265,1
759082797552576,Folkekirkens Nødhjælps Genbrug,Folkekirkens Nødhjælp,258,2
144098125661833,Nordea Invest,Nordea Invest,248,3
341299649231023,Zetland,Zetland,242,3
1667366646866527,Mads Panny,Mads Panny,238,4
199699810115067,Forbrugerrådet Tænk,Forbrugerrådet Tænk,235,1
458650074898193,Indblik.dk,Indblik.dk,225,4
246097715413231,Alkohol & Samfund,Alkohol & Samfund,224,10
703543806324512,Vi-partiet,Larsen Thomas,208,3
1704424023182897,Politiken Historie,Politiken Historie,196,12
2319925761607995,Radio4,RADIO FM4 A/S,185,17
852608988134698,Tikko,Tikko,167,1
12390252419,Region Nordjylland,Region Nordjylland,163,1
193517444318325,Mellemfolkeligt Samvirke Aarhus,Mellemfolkeligt Samvirke,157,2
363339517015011,Aabenraa Kommune,Aabenraa Kommune,155,1
125934997444897,SuperBrugsen,Coop,148,1
145194885519706,Kulturværftet,Kulturværftet,141,2
166984636671085,Dansk Metal,Dansk Metal,139,1
123114457761430,Valby Lokaludvalg,Valby Lokaludvalg,138,1
182121298931589,Odense Kommune,Odense Kommune,138,1
