Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,1714217,54
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,464881,55
525334380868858,Martín Lousteau,Martín Lousteau,174558,23
109554821547169,CPC Jardín MuniCba,municipalidad de córdoba,142965,15
369199359904207,Municipalidad de Tres de Febrero,Municipalidad de Tres de Febrero,138755,71
107862828349752,Tiempo de Córdoba,Tiempo de Córdoba,105470,56
107022228690687,Jornada Nacional,Jornada Nacional,95366,15
103780997884434,Comunidad Argentina,Comunidad Argentina,92427,14
680986725302906,Roberto Mirabella,Hacemos Santa Fe,90563,13
391699984932525,Pablo Cervi,Juntos por el Cambio Neuquén,83944,27
100389385670547,TERRA,El nuevo enemigo,78978,16
105166715290140,Momento Uno,Momento Uno,70900,13
2000063456707351,Sole Balán,Dpto Creativo,67726,8
1471624973068591,Bettina Romero,Bettina Romero,51699,12
183940131655054,María Eugenia Vidal,María Eugenia Vidal,51034,7
114322758269852,,Daniel Augusto Figueroa,47895,3
120831940916786,,NeuquenVota.com,47472,2
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,45269,41
134751226547299,Joaquín De la Torre,Joaquín de la Torre,43678,9
111600998225620,Noticias Zero,Noticias Zero,41672,17
101185599412309,Marcos para Neuquén,Marcos para Neuquen,41405,16
103594282676235,Piensa Distinto,Piensa Distinto,41023,26
1466119057008930,Fundación IDEAR Córdoba.,Fundación IDEAR Córdoba.,40560,1
1275311129309933,Marcos Koopmann,Marcos Koopmann,39401,29
420724655175395,Cristian Mayal,Cristian Mayal,37725,18
256803881073240,Gobierno de Salta,Gobierno de Salta,36511,18
113122186717848,Emiliano Estrada,Emiliano Estrada,34546,3
427271967380241,Lucas Delfino,Juntos,34038,10
150071271996596,Javier Bertoldi,Javier Bertoldi,32248,2
106277608413948,Felipe Biella,Salta Independiente,30480,7
234148293934740,Mariano Gaido,Mariano Gaido,29483,2
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,28517,6
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,27549,51
112200072188893,Eduardo Cáceres,Eduardo Cáceres,27438,10
610852822271706,Alberto Weretilneck,Alberto Weretilneck,27055,3
331459911021936,Lalo Stelatto,Lalo Stelatto,26965,63
100932749306130,Noticias Andinas,Noticias Andinas,26962,14
369181306485506,Patricia Cubria,showercomunicacion,26298,6
132275286851048,Luis Alfredo Juez,Frente Cívico de Córdoba,26031,4
108146311912164,Laburen Ladris,www.laburenladris.com,25677,20
1470809306572155,Armando Luis Gay,Armando Luis Gay,25505,7
171330806277312,Diego Santilli,Instituto República,25224,48
190356261138005,Leandro Zdero,Leandro Zdero,25001,9
363825283650115,Vicente López,Vicente López,24379,6
102858281496444,Argentinos hoy,Argentinos hoy,24112,4
113395874909201,Punto Noticias,Punto Noticias Web,23437,11
101835199221060,Jorge Andrés Difonso,Jorge Andrés Difonso,23160,8
110079031997390,Con Larreta,Con Larreta,21871,49
214152438919953,Municipio de Resistencia,Municipio de Resistencia,21408,38
429668923837600,Unidad Popular Río Negro,Unidad Popular Río Negro,21031,2
465558466800210,Maxi Pullaro,Maxi Pullaro,20772,12
652162468224695,Juan Negri,Juan Negri,20695,15
101584755359746,Rosario Al Toque Noticias,Rosario Al Toque Noticias,20650,6
947520791967929,Claudio Poggi,Claudio Poggi,20103,5
100964679318447,,Activar,19865,2
1861504010737414,Martín Rodríguez,Frente de Todos San Martín de los Andes,19720,4
101996084777901,Mariela Belski,Mariela Belski,18766,15
108679841853325,Contame Más,Contame Más,18519,9
1228444987284670,Gobierno de Santiago del Estero,Gobierno de Santiago del Estero,18431,2
109309353787521,Rodrigo Buteler,Rodrigo Buteler,17228,5
100382249579427,Energía Ciudadana,Alto Valley,17107,5
103322152538185,La Verdad Noticias,La verdad noticias,16878,8
102289782502796,Prensa Digital,Prensa Digital,16875,9
107796462136638,La República Noticias,La República Noticias,16839,10
104782484202318,Medio Buenos Aires,Medio Buenos Aires,16544,3
451835641522345,Marcelo Rodio,Marcelo Rodio,16416,8
362315123823816,Municipalidad de San Miguel de Tucumán,Municipalidad de SM de Tucumán,16171,6
1170748123064391,Federico Frigerio,Federico Frigerio,16136,16
110806461830762,El Sol Web,El Sol Web,15620,6
102007812840437,Jóvenes con Wado,Jóvenes con Wado,15485,8
185922194792026,Myriam Bregman,Frente de Izquierda,15403,6
100513966017836,Noticias del Sur,Noticias del Sur,15389,8
104733589113258,La Gaceta Nacional,La Gaceta Nacional,15219,7
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,14922,11
546669442064267,Martiniano Molina,Martiniano Molina,14655,2
107631983989726,Argentina Federal,Argentina Federal,14529,7
102436695787908,Chubut por el Cambio,Juntos por Chubut,14493,5
102191259342345,Pablo Cornet,Juntos por Va,14155,10
104046341137293,Panorama Pais,Panorama Pais,13893,1
111669735076988,Hora Cero,Hora Cero Noticias,13754,11
103371005775934,Carlos Lorenzo,Carlos Lorenzo,13719,11
100370865976735,Reporte del Valle,Reporte del Valle,13321,12
215127935173119,Emanuel Gainza,Emanuel Gainza,12933,5
1086999731414893,Lucas Castelli,Lucas Alberto Castelli,12806,11
628498977777284,El Continental,Periodico El Continental,12738,7
259111760849274,Federico Angelini,Juntos por el Cambio,12726,12
947697181983026,Ministerio De Salud La Pampa,Ministerio De Salud La Pampa,12721,7
102866391238527,Municipalidad de San Lorenzo,Municipalidad de San Lorenzo,12295,6
135002460221934,Unión Cívica Radical Río Negro,Unión Cívica Radical Río Negro,12260,6
564830380326427,Juan Carlos Polini,Polini,12113,10
155326881225340,Cristian Ritondo,Hablen de a uno,12006,10
604770309648894,José Lepere,José Lepere,11832,3
819240928422696,César Treffinger,Cesar Treffinger,11814,5
110039918575012,Noticias Express,Noticias Express,11665,2
100395029626459,Protagonistas del Cambio Buenos Aires,Protagonistas del cambio,11445,2
227513130941976,Ignacio Torres,Pro Chubut,11189,6
219474738220762,Daiana Neri,Daiana Neri,11133,2
188988467785959,José Cano,José Cano,11090,5
103740369249125,El Provinciano,El Provinciano,11002,2
118736245504093,TOTI  Intendente,TOTI  Intendente,10985,11
641948702550925,Catamarca Gobierno,Gobierno de Catamarca,10918,11
359514447487972,Martín Arjol,Martín Arjol,10857,2
862393870465260,Fabian Martin,Fabian Martin Intendente,10855,2
108466065514710,Avanzar La Rioja,Avanzar La Rioja,10751,8
327844944459820,Claudio Vidal,Edgardo Gabriel Rovira,10718,1
1143439962443489,Aldana Ahumada,Aldana Ahumada,10586,1
1414772295433829,Carlos Munisaga,Somos Rawson,10478,3
896073793900056,Lalo Creus,Diego Gianutti,10306,7
114260008250225,Valeria Todero,Valeria Todero,10306,17
115485791471509,,Gustavo Federico Casas,10306,2
105735495551632,Nico Marchiolo,Nicolas Ariel Marchiolo,10306,5
103979698049656,El notición,El Notición Online,10153,2
699758330894365,Actualidad Argentina,Actualidad Argentina,10119,6
102187456039094,Enterate Ya,Enterate Ya!,10111,3
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,10084,4
103906831909733,Luciana Cuk,Acción San Juan,10075,5
141472172555994,Sole Martinez,Sole Martinez,10040,5
1632364173709710,Juan Cruz Curá,Juan Cruz Curá,9890,2
782697941744883,Catamarca Capital,Catamarca Capital,9781,2
101993342681,Noticias de la Calle,La Verdad SRL,9593,8
327490147360219,Martín Berhongaray,Martín Berhongaray,9383,5
307661541236,Grupo La Provincia,GLP,9310,54
