Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
1904070096535109,スマート選挙,株式会社センキョ,115404,24
475681929154100,国連UNHCR協会,国連UNHCR協会,76880,11
684161888345926,西日本新聞me,西日本新聞me,42157,27
745139222217087,TRILL - トリル,These ads ran without a disclaimer,35016,4
111135391588050,kogao_byousoku,These ads ran without a disclaimer,21574,1
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,20586,14
100829478815938,おしゃべり会議,立憲民主党青年局,9783,1
103455269323784,新潟県議会議員 からさわ正三（長岡市･三島郡）,柄沢正三事務所,7983,1
2317579431859030,岐阜県議会議員 さとう武彦,岐阜県議会議員 さとう武彦,7682,1
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,7611,1
547986165247623,NPO法人 多民族共生人権教育センター,NPO法人 多民族共生人権教育センター,7049,2
102468941548369,宮城県民共済,宮城県民共済,6997,3
109780572031538,洞口さとし,船橋市政と子育て世代の会,4858,4
109760801771369,橋本 みきひこ,橋本 みきひこ,4106,5
311759352350356,立憲民主党鳥取県第2区総支部,Shunji Yuhara,3942,1
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,3816,1
125257357528046,"株式会社クリーク・アンド・リバー社（Creek and River Co., Ltd.）","株式会社クリーク・アンド・リバー社（Creek and River Co., Ltd.）",3378,1
115053374813920,BizFul/ビズフル - ビジネスに役立つ資料が見つかる,株式会社ビズフル,2903,8
1368986999877458,寺田ひろひで,博英 寺田,2503,2
102057562724312,自治体実務Webセミナー,自治体実務Webセミナー,2489,2
102452195938490,柴田英樹,柴田英樹,2426,1
116729377981441,倉敷市未来価値創造人材確保支援事業,株式会社東京リーガルマインド　広島本校,2097,3
1397074863864450,Fair Finance Guide Japan,Fair Finance Guide Japan,2040,1
428707860616752,文京区議会議員えびさわけいこ,えびさわけいこ事務所,2024,1
104533215755145,ZOE_Japan,ZOE Japan,1936,1
116725087954725,りんご教室byだいだい薬局,浅井良平,1911,2
108491485442354,下川たかひこ後援会,下川たかひこ後援会,1443,8
104525832559827,ごとう慎太郎,後藤　慎太郎,1442,1
151214938794853,ミエセン,ジャッグジャパン株式会社,1434,9
635403336589582,エビちゃん応援隊（えびさわけいこ応援隊）,エビちゃん応援隊,1379,1
435250336532462,財界さっぽろ,Daisuke Shimizu,1321,1
1454796194806512,文京区議会議員 海津 敦子 かいづあつこ,海津敦子,1257,2
123217824515511,牛見 航  /  山口県防府市議会議員,Wataru Ushimi,1124,1
676655469036670,松下政経塾,松下政経塾,1084,1
108954555045499,町田てるよし後援会,町田てるよし後援会,1029,2
375392969306250,福岡県議会議員 板橋さとし 事務所,Satoshi Itahashi,1014,1
224310161276282,伊藤たかえ,伊藤 たかえ,988,1
105272119118595,輝く行田をつくる会,輝く行田をつくる会,946,2
1559490264356988,NPO法人有明支縁会,NPO法人有明支縁会,892,1
881025135256351,Japan In-depth,Japan In-depth,823,3
