Location name,Amount spent (EUR)
Central Finland,238
Central Ostrobothnia,≤100
Etelä-Savo,122
Kainuu,≤100
Kymenlaakso,144
Lapland (Finland),122
North Karelia,≤100
Northern Ostrobothnia,316
Ostrobothnia (region),155
Pirkanmaa,488
Pohjois-Savo,182
Päijät-Häme,226
Satakunta,172
South Karelia,123
Southern Ostrobothnia,143
Southwest Finland,445
Tavastia Proper,158
Unknown,≤100
Uusimaa,1835
Åland Islands,≤100
