Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
107659108870484,infolasiama,Osasona Oluwasina,27473,1
102869596002305,Office Of The Citizen Nigeria,Fix Politics,22012,7
654180731859809,T-Police,T-Police,20071,5
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,11688,2
753031955030992,Atiku-Okowa.com,One Nigeria Movement,11662,7
103018869332378,BantuPage,Ikechukwu Orji,11260,9
100486959387581,Ada Ogbu Nara,Chisom Okechukwu Kenneth,7651,12
109466785028287,Prince Dr Emeka Eze,Michael Obiekwe,6726,5
112268064929703,Mailantarki Campaign Organisation 2023,Mailantarki Campaign Organisation 2023,6503,10
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,5729,7
104663752433213,GSM 2.0,Seyi Makinde Campaign Organisation,4460,2
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,4004,7
215863191948778,Frank Nweke Jr,Frank Nweke Ii,3982,4
107449188487509,Arewa Decide 2023,Mustapha Lawal,3950,1
1598205703573433,Senator Uba Sani,Uba Sani Media,3825,3
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,3746,2
102117255950403,Rescue Mission 2023 AKHA Ibiono Ibom,Ndifreke Bassey,3569,1
100509629482213,The South-South Umbrella Forum,The South-South Umbrella Forum,3359,1
103479562082984,Frontline Youth Creativity Initiative,Frontline Youth Creativity Initiative,2488,2
102846336004998,Abibat Mogaji Beneficiaries Vanguard 4 Bola Ahmed Tinubu-AMBV4BAT,Odunbaku Sodiq Adekunle,2275,3
107720282129157,musa_manhattan,These ads ran without a disclaimer,2224,1
106746234702890,E.D.O TV,John Obijeme Ii,2200,4
110151371700778,Bishop Dr. Sunday Ndukwo Onuoha,Bishop Dr. Sunday Ndukwo Onuoha,2126,2
194110890622942,Leadership News,Leadership News,2079,1
294587734226015,Hon. Amb. Sobomabo Jackrich - Egberipapa,Hon. Amb. Sobomabo Jackrich - Egberipapa,2025,2
248584495820796,Ibe Okwara for House of Representatives - Arochukwu/Ohafia Constituency,Ibe Okwara Support Group,1936,4
1746241522274014,Hajiya Maryam Mairo Aminu Waziri Tambuwal Online Forum,Amiru Adamu,1779,5
102169824695398,Rero TV,Oghenebrorhie Okotie,1673,3
100202924924063,Page 36,Page 36,1594,6
117743160054780,RiversofHope,RiversofHope,1493,1
971769479677563,Gbenga Olawepo-Hashim,Olushola Oni,1424,1
102452759210207,Foreign Investment Network,Foreign Investment Network,1382,1
107655665420852,South West Umbrella Forum,South West Umbrella Forum,1367,1
116410311065669,Sha'aban Sharada 2023,Mustapha Lawal,1335,1
102225129139532,Dr. Okuji Oreh,Dr. Okuji Oreh,1331,1
316575672459262,Hon.Dr Ekene Augustine Aghasiefo,Hon.Dr Ekene Augustine Aghasiefo,1155,2
113628970777085,Hon Shaaban Tv,Ayodeji Adeola Badru,1074,4
2038873953057925,Nigerlite Times,Nigerlite Times,1038,1
241499009731835,Ifeanyichukwu Ibezi,Ifeanyichukwu Ibezi,1036,1
104523875680736,NanaOfuji - YPP,NanaOfuji Campaign Organization,1028,1
1089641091059109,Hon. Kelechi Nwogu,Fabia Benibo,1024,2
1600094170320323,Enormous FACTS,Enormous FACTS Magazine by MediaMall,1013,1
257044301821870,Sen Barau Jibrin,Ayodeji Adeola Badru,904,2
103830540990930,Hon. Adedeji Stanley Olajide - ODIDI OMO,Odidiomo Constituency Office,835,2
1689132724682504,MMAWT legacy initiative,Amiru Adamu,810,2
1509451939279618,Hon. Iduma Igariwey Enwo,Iduma Enwo Igariwey,798,1
100171168527567,ZANNA TV,Ayodeji Adeola Badru,682,2
791962547656094,Ntum Oha,These ads ran without a disclaimer,655,1
109158105331275,TVC News Nigeria,These ads ran without a disclaimer,651,1
106900875202419,Newsflow.com.ng,newsflow,631,1
241652942562933,Yomi Idowu,Adfol Global Enterprise,608,1
102846336004998,Abibat Mogaji Beneficiaries Vanguard 4 Bola Ahmed Tinubu-AMBV4BAT,Adetunji Salman Akorede,587,1
274811734355511,Insight 4 Impact Foundation,Insight 4 Impact Foundation,523,1
102072846021681,ABC Constituency Grassroot Volunteers for Andrew Thomas,ABC Constituency Grassroot Volunteers for Andrew Thomas,513,1
110338541289138,AHMED ALIYU Sokoto TV,Ayodeji Adeola Badru,487,1
108820175107975,Barr. Peremobowei Gita Campaign Organization,Moses Oyinkuro,471,3
101813086045206,Hon. Suleiman Abdulrazak Sariki,Hon. Suleiman Abdulrazak Sariki,450,1
104552441517270,Director General YITDA,These ads ran without a disclaimer,445,1
104379725771100,Bayodele 2023 Obi/Datti Oluyole Forum,Ameedat Delilah Bidmus,445,1
104015742220554,Mimic,These ads ran without a disclaimer,445,1
108398687462246,Rt. Hon Chukwuma Umeoji New Media,Rt. Hon Chukwuma Umeoji New Media,445,2
104180761873736,Massive Entertainment.ng,Massive Entertainment,432,1
101023076204247,Nelson Nwatu's Blog,Nelson Obinna Nwatu,399,1
260451584306863,"Rep. Ogundu Kingsley Chinda, MHR",Hanacho Marvin Chinda,388,1
101011672709050,Visit World,These ads ran without a disclaimer,378,1
105206135729619,Solution Reporters,Solution Reporters,378,2
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,342,1
108385975416214,Hon Bala Usman Chamo Tv,Ayodeji Adeola Badru,326,1
101300476067946,The Northern Umbrella Forum,Northern Umbrella Forum,326,1
100903795991981,"Hon. Zakari Alhaji Alfa; CNA, PgD.",zakarialfa,257,1
103914074741158,Synagogue of fire liberation ministries,These ads ran without a disclaimer,187,1
101025199482417,Kesha Keelightful Washington,These ads ran without a disclaimer,169,1
108196610945393,H.E Dr Nasir Yusuf Gawuna,Ayodeji Adeola Badru,146,1
106094832293872,TarYuta,These ads ran without a disclaimer,144,2
105580098826545,"Rev. Fr. Hyacinth Iormem Alia, PhD","Rev. Fr. Hyacinth Iormem Alia, PhD",≤100,1
105206135729619,Solution Reporters,These ads ran without a disclaimer,≤100,1
595906454226757,Dr Amaechi Nwachukwu Media,Dr Amaechi Nwachukwu Media,≤100,1
111273164550097,"FCT Administration, Abuja",These ads ran without a disclaimer,≤100,1
100139328715049,hypemyhustle.co,These ads ran without a disclaimer,≤100,1
108409741002988,Prince Hadi Sani; SA to Ogun State Governor on Inter-Ethnic Affairs.,Adu Ifeoluwa,≤100,1
108210738439271,Hon Aminu Sani Jaji Media,Ayodeji Adeola Badru,≤100,1
106011284259783,Join Temple Of Wealth Secret Society,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
110901495091012,Crtve Development,These ads ran without a disclaimer,≤100,1
1039675682714205,스브스뉴스,These ads ran without a disclaimer,≤100,1
111589478346181,KidaOne,These ads ran without a disclaimer,≤100,1
