Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,76769,30
877839188967827,Büyük Türkiye,Adem Demirkol,74381,55
176338225842984,Yeşil Sol Parti,Yeşil Sol Parti,68919,53
76599755300,Kemal Kılıçdaroğlu,Kemal Kılıçdaroğlu,57283,73
158829607558395,Milliyetçi Hareket Partisi (MHP),Milliyetçi Hareket Partisi (MHP),29904,82
1930475813747433,Anket Araştırma Merkezi,Rukiye Şeyma Aydın,20429,6
462963834529864,Levent Uysal,Levent Uysal,18835,13
111436922211991,AK Parti İstanbul,AK Parti İstanbul İl Başkanlığı,18688,4
510344522371733,Oy ve Ötesi,Oy ve Ötesi,16908,24
417251848779475,Mehmet Ersoy,Mehmet Ersoy,15054,24
107621395263001,Bilge Yılmaz,Bilge Yılmaz,11056,7
115213624871864,Bahadır Bumin Özarslan,Halil Ibrahim Yilmaz,10905,38
100474483029551,Trabzon için Hemen Şimdi,Adil Çözüm,10272,15
804210899660885,Ahmet Katar,Ahmet Katar,9893,26
497191817041688,Erdoğan Gönüllüleri,Woo Medya ve Organizasyon Ltd Şti,9404,16
180404128680446,Dr. Şadi YAZICI,Dr. Şadi YAZICI,9151,11
102095934751904,Deva Partisi,Deva Partisi,9100,8
562429187164086,Hilmi Türkmen,Üsküdar Belediyesi,8690,3
106257739113036,Yudum Kaşıkçı,Yudum Kaşıkçı,8433,52
118519987873082,Nebi Hatipoğlu,Orangefox Agency,8403,12
659591417849852,Biz Muhalefetiz,Adem Demirkol,8202,1
101495115896210,Abdullah Özdemir,Abdullah Özdemir,7901,2
326363220894548,Nail Çiler,Nail Çiler,6948,16
500796300357232,Turgay Baştuğ,Milliyetçi Hareket Partisi Ankara İl Başkanlığı,6887,29
102911415086731,Ömer Yazıcıoğlu,Ömer Yazıcıoğlu,6878,6
1652655528320877,Emre Yılmaz,Emre Yılmaz,6670,22
136130166537386,AK Parti Bursa İl Başkanlığı,AK Parti Bursa İl Başkanlığı,6557,3
255216477892758,CHP Ankara İl Başkanlığı,Anıl Can Arslan,6396,15
1414815935509791,MHP Kayseri Milletvekili Baki Ersoy,Latif Ersoy,6226,20
294889615437,Sinan Oğan,Sinan Oğan,6063,2
338192240782851,Davut Gürkan,Davut Gürkan,6020,3
206541136053869,Behçet SAATCI,Behçet Saatcı,5204,5
2300970773481796,Alaattin ÇAKIR,Alaattin Çakır,4403,12
787833781580301,,Adem Demirkol,4387,12
2349136915368127,Yiğit Karakış,Yiğit Karakış,4300,5
274475286702,Muharrem İNCE,Muharrem İNCE,4186,10
1768709703437324,İyi Parti Adana İl Başkanlığı,İYİ Parti Adana İl Başkanlığı,3983,2
2055232158049015,Dr.Şahin Talus,Dr.Şahin Talus,3808,21
