Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,14734,339
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",12655,36
171169022896525,Guaraná Antarctica,Ambev,5839,3
159103797542,Greenpeace Brasil,Greenpeace Brasil,4211,199
106558185227603,BP Select,Brasil Paralelo Entretenimento e Educação S/A,3933,60
112830251033781,Tiger,GRUPO HEINEKEN,3413,1
142183709175200,Sou Concurseiro e Vou Passar,SOUZA E SILVA - TREINAMENTOS LTDA ME,3089,23
239665829565195,Cidade de São Paulo,Pago por Prefeitura de SP,2756,79
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,2358,2
140386962704024,Governo de Pernambuco,Governo de Pernambuco,2215,10
224777780881144,Visão Mundial,Visão Mundial,2157,18
152338908863109,William Dornela,William Dornela,2071,30
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,2011,22
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,1931,2
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,1929,199
110418455214538,Bernardo K.,Filhos do Trovão,1555,126
198849783539777,Buscofem,Buscofem,1460,1
101189854802059,Revista Oeste,Revista Oeste,1347,4
1534982756793690,Foodvisor,These ads ran without a disclaimer,1317,3
131844590198876,Prefeitura de Porto Alegre,Prefeitura Municipal de Porto Alegre,1272,13
1211366248899077,Prefeitura de Duque de Caxias,Prefeitura de Duque de Caxias,1068,36
228909183838663,Fundação Demócrito Rocha,Ismael Pereira Da Costa,1051,7
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,1037,34
952849801440316,Sergio Vidigal,Antônio Sergio Alves Vidigal,905,64
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,885,4
615600128536767,Prefeitura de Sobral,Outcome Digital Strategy,880,2
110647840532680,Merge Mayor,These ads ran without a disclaimer,857,2
435467973165066,Fundação Ulysses Guimarães Nacional,Fundacao Ulysses Guimaraes,808,5
165175370206522,Citi Brasil,Citi Brasil,799,3
