Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,1850342,6
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1171236,14
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,805870,18
105860962029722,medellinvuelveabrillar,Medellín Vuelve a Brillar,627323,5
377334062304350,Secretaría de Educación de Bogotá,Secretaría de Educación de Bogotá,381077,8
1513364822297857,German Casagua B,Germán Casagua Bonilla,367294,1
1119413181474050,El Avispero Mov,Movilizatorio,352741,3
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,314375,6
157146724439549,Luis Bernardo Vélez,Martha Patricia Giraldo,264991,6
152939514772308,Elsa Noguera,Gobernación del Atlántico,220429,1
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,168978,6
1147318942107929,Todos Somos Una,DEBRAIN LLC,163491,6
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,152673,1
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,135151,8
106892197676696,Pedro León Martínez,Pedro León Martínez Sánchez,102586,3
1581065862149234,Alcaldía de Tuluá John Jairo Gomez Aguirre,Alcaldía de Tuluá John Jairo Gomez Aguirre,101065,5
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,93465,11
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,91796,21
1766366823576506,La Paz Querida,La Paz Querida,89911,1
417060811811167,Juan David Duque García,Juan David Duque Garcia,89324,8
110678160534214,Magde Mogollón,Magde Mogollón,87900,2
107204794960194,Instituto Técnico La Salle,Instituto Técnico La Salle,74132,11
643513979193133,Unidos por Beatriz,Neuma,71926,2
415910721915879,Hector Fabio Velasco Hernandez,Hector Fabio Velasco,62508,6
509529099396147,Héctor Rangel,Héctor Rangel,62143,9
104969865721375,Profes.movimientociudadano,John Bazurto,61251,5
1588561874548381,Carlos Alfredo García - Abogado,Carlos Alfredo García - Abogado,57126,41
101170393279528,Rodrigo Villalba Mosquera,Martha Diaz,56755,2
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,56497,5
460297427472944,Corporación  Educativa Politécnico La Salle,Corporación Educativa Politécnico La Salle,55501,2
1174073589339169,Cauca Nos Une,Eduer Mauricio Muñoz Noguera,55246,2
1670178443243805,Soluciones Educativas P&G,Soluciones Educativas P&G,54576,3
167744296752102,José Luis Osorio,Sergio Andres Quintero Romero,52625,1
1622001728047397,Harman Alcalde,Harman Alcalde,51861,9
258948700872338,Isvimed Alcaldía de Medellín,Eikon Digital S.A.S.,51268,12
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,50819,15
179003239458192,Jorge Humberto Rangel,Jorge Rangel,50411,3
2203948933156649,Oriana Zambrano Montoya,Oriana Teotiste Zambrano Montoya,49284,2
1052668304757955,Eduard Sarmiento Hidalgo,Eduard Sarmiento Hidalgo,46888,4
321789057890530,Secretaría de Movilidad,Secretaría de Movilidad,46398,7
101871502791636,Carlos Acosta Juliao Oficial,Toro Digital,43671,3
101447001198591,Angélica Gómez,Maria Angelica Gomez Lopez,43457,2
103084375858203,Mi Campaña Aplicación,BJS inversiones,41946,9
407615769604377,Mutante,Fundación Mutante,38787,5
133787883971402,Oscar Ramírez Vahos,Oscar Ramirez Vahos,35302,1
832764363485573,Roberto Rodríguez Z.,Oscar Alexander Garcia Lopez,34506,1
838927469815494,Diana Diago,Diana Marcela Diago,33859,8
915743661945208,Alejandro Eder,Alejandro Eder,33082,6
2158318667815480,Nancy Henao Ruiz,Nancy Concejal Verde,31107,3
188371488749555,Mauro Marquez,Mauricio Marquez Valencia,29410,2
159326370815397,Alcaldía de Itagüí,Joseph Ferney Galvis Gonzalez,27964,1
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,27491,4
1102089866560913,Boyacá Noticias,Diego Alexander Perez Sanabria,27170,1
1640791072871544,Fabián Rojas,Fabian Mauricio Rojas Garcia,26976,1
370267297019304,Marco Hincapié,Marco Emilio Hincapie Ramirez,26892,2
635341746594602,Carolina Giraldo Botero,Carolina Giraldo Botero,25590,2
148553182705913,Claudia Andrade Barrancabermeja Libre,Sebastian Giral Gomez,25452,1
664142747350164,Tatiana López Saldarriaga,Tatiana López Saldarriaga,25359,1
835710939898329,Paulina Aguinaga,Paulina Aguinaga,24899,10
106125295156311,Jose Elner Gonzalez,Jose Elner Gonzalez Azcarate,24241,3
1699094717042360,Tania Fernández Sánchez,Tania Fernández Sánchez,23965,2
224116751044855,Fundación Carvajal,Fundación Carvajal,23468,2
