Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
111345183340,Fagforbundet,Fagforbundet,17695,11
234659001772,Arbeiderpartiet,Arbeiderpartiet,8676,1
14095969045,Fremskrittspartiet,Fremskrittspartiet,8479,8
10953652930,Høyre,Høyre,8424,50
141589002521022,Oslo Høyre,Oslo Høyre,7113,25
322525743444,Get Inspired,These ads ran without a disclaimer,6000,7
20468812735,LO,LO,4207,22
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,3414,47
203067569732001,Fellesforbundet,Fellesforbundet,3296,48
135843375926,UNICEF Norge,UNICEF Norge,3152,22
171540532874418,Arbeiderpartiet i Bergen,Arbeiderpartiet i Bergen,2920,18
102264419459588,Akershus Høyre,Akershus Høyre,2895,6
100970626156019,Kent Ranum - Ordførerkandidat Høyre,Kent Ranum - Ordførerkandidat Høyre,2330,6
126448980866214,Klassekampen,Klassekampen,2224,4
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1944,22
275389322558295,LOs sommerpatrulje,LO,1719,4
173437119340296,Akershus Arbeiderparti,Akershus Arbeiderparti,1564,15
11526489541,Senterpartiet,Senterpartiet,1558,1
371106536283235,DAG OG TID,Dag og Tid AS,1434,6
246264862053914,Lørenskog Arbeiderparti,Lørenskog Arbeiderparti,1346,1
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,1277,42
126895400704503,Rogaland Høyre,Rogaland Høyre,1261,3
728518604216173,HELT MED,Stiftelsen HELT MED,1236,1
33483001033,SV - Sosialistisk Venstreparti,SV - Sosialistisk Venstreparti,1152,1
57542291449,FFO - Funksjonshemmedes fellesorganisasjon,Funksjonshemmedes Fellesorganisasjon (FFO),1017,2
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,980,1
200983583270624,NHO Service og Handel,NHO Service og Handel,927,4
198748346812235,Drammen Venstre,Drammen Venstre,900,19
298357179829,Trondheim Arbeiderparti,Trondheim Arbeiderparti,890,9
156545564365962,Stavanger Arbeiderparti,Stavanger Arbeiderparti,863,3
665832620193085,Kristiansand Høyre,Kristiansand Høyre,858,4
151608890040,Innlandet FrP,Innlandet FrP,763,3
110628757129572,LO Vestfold og Telemark,LO,721,8
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,684,2
131631106897687,Øygarden FrP,Øygarden FrP,669,15
239677012734267,Fredrikstad Høyre,Fredrikstad Høyre,642,3
413702262401064,Innlandet Høyre,Innlandet Høyre,636,4
189828081044593,MS-forbundet i Norge,Ms-forbundet,597,21
117756891616696,Moss FrP,Moss FrP,578,2
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,578,1
132368899297,Framtiden i våre hender,Framtiden i våre hender,576,3
567993443304031,Larvik Høyre,Larvik Høyre,541,1
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,537,2
144754334087,Trøndelag Arbeiderparti,Trøndelag Arbeiderparti,529,22
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,521,9
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,517,6
170653772985183,Bergen MDG,Miljøpartiet De Grønne Bergen,472,1
171368929594037,Vestland Høgre,Vestland Høgre,470,2
367725053379647,Møre og Romsdal MDG,Miljøpartiet De Grønne Møre og Romsdal,469,2
139808122732007,Sola Høyre,Sola Høyre,460,3
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,458,3
1499576763595145,Agder Høyre,Agder Høyre,431,2
186077731431314,Arendal Venstre,Arendal Venstre,423,3
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,418,9
139630365693,Drammen FrP,Drammen Fremskrittsparti,407,5
267093316643456,Oslo Venstre,Oslo Venstre,393,10
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,393,6
1772831389697261,Frimodig kirke,These ads ran without a disclaimer,391,1
189429677833005,Lørenskog SV,Lørenskog Sosialistisk Venstreparti,377,1
153402168051875,Bergen Senterparti,Bergen Senterparti,368,6
1430303507191895,Stange FrP,Stange FrP,361,1
219212891435404,Ullensaker FrP,Ullensaker FrP,355,1
227287787462229,Skien Arbeiderparti,Skien Arbeiderparti,350,5
117840771633607,Nittedal FrP,Fremskrittspartiet,345,8
186245021399622,Agder Senterparti,Agder Senterparti,344,3
