Page ID,Page name,Disclaimer,Amount spent (HTG),Number of ads in Library
101858846062827,Movement for Unity and Democracy,These ads ran without a disclaimer,145,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
112451228314736,kurvensky,These ads ran without a disclaimer,≤100,1
316496640057,7iber,These ads ran without a disclaimer,≤100,1
410809436013820,Gedony Fontil,These ads ran without a disclaimer,≤100,1
103023169261614,Expo Health Tourism,These ads ran without a disclaimer,≤100,1
101685991580805,World Utilities Congress,These ads ran without a disclaimer,≤100,1
