Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
110447625137045,Pilar Callizo,PautaPY,1810473,8
1468570519872644,Santiago Peña,PRANA SA,1249121,24
1743207422388410,Paraguay Vota,Pablo Benítez,957832,5
241512319274531,Sixto Pereira,Sixto Pereira,951383,3
150229055012487,UNICEF Paraguay,UNICEF Paraguay,895241,8
102467002671611,Jorge Heisecke,Jorge Heisecke,616937,12
103771265752808,Vysokolán,Stephan Vysokolán,615007,3
102917519228790,Bruno Defelippe,Bruno Defelippe,604086,33
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,541728,8
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,372290,4
105796025619350,Tati Giménez Diputado 2023,Tati Giménez Diputado 2023,366032,4
105545157610039,Euclides Acevedo,Euclides Roberto Acevedo Candia,280642,2
102963512483270,PyElige,PY Elige,279592,7
161156667809582,Leo Rubin,Leo Rubín,263543,7
153958777947957,Paulo Reichardt,Paulo Reichardt,248938,6
325540631525675,En La Tecla,En la Tecla,232802,6
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,231526,8
1547194582252394,Denis Lichi,Global Agencia,222018,4
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,219619,4
113351910838827,Alma Cívica,Alma Cívica,217190,17
196599783696918,Efrain Alegre,Efrain Alegre,195436,7
100959471597014,José Antonio Galeano,José Antonio Galeano,185688,10
102266292553995,Sucia Política,Diego Ricardo Ramírez,182521,7
943824938962084,Luis Fernando,Luis Fernando,178227,5
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,173561,9
740490032676248,Diego Candia Diputado,tejuparaguay.com,157141,2
113463916700085,Orlando Arévalo,Orlando Arevalo,151910,6
103681832340596,Nelson Kpeto Cano,Kpeto Cano,148517,4
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,146413,4
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,129525,6
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,118334,15
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,115398,4
106506085341990,Raúl Portillo,Rodney Zorrilla Ortiz,114806,1
105052422297773,Pedrito Gómez,Maria Jose Castillo Vega,100467,4
103373961784268,Giani Ramírez,Giani Ramírez,97961,2
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,97545,1
724051717643013,Miguel Prieto,Celso Kevin Ramon Sánchez Florentin,96329,3
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,87980,2
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,80416,4
106336272226684,Luis Arias,Luis Ignacio Arias Navarro,79068,1
517426394969535,Ricardo Canese,Ricardo Canese,78168,2
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,73914,1
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,73523,9
495567100804506,Tito 2023,Federico Rafael Vergara Aguero,70867,4
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,69415,1
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,68793,5
102171848430562,Dr. Noguera 2023,Jacinto Rafael Noguera Arzamendia,68159,4
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,67068,5
1964503917155087,Stephan Rasmussen,Stephan Rasmussen Gonzales,65886,5
103114005868340,Rodrigo Rios Coronel,IMAGEN DE GOBIERNO,62850,2
532716330164048,Sole Núñez,PautaPY,62434,9
107833595148374,Diputado José Rodríguez 2023 - 2028,Diputado José Rodríguez 2023 - 2028,59232,1
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,58565,2
263037407490496,Édgar López Gobernador,Christian Guillermo Vazquez Sanchez,55625,1
725834240910220,Noticiero Paraguay,Noticiero Paraguay,55285,5
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,52670,1
110213485203305,Celso Ynsaurralde,Celso Ynsaurralde,52622,1
945217102186450,Vidal Vázquez,Miguel Acosta Benitez,51245,1
101398472410339,Monica Ramirez,Monica Ramirez,50210,1
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,49567,2
102649292598442,Senador Hugo Richer,Senador Hugo Richer,49125,5
769841676551533,Mirta González,KaiAriel,46814,5
1094373423935985,German Solinger,Grissel Zárate Sotelo,43924,1
235526436573168,Ing. Eche Tu Diputado,Adalberto Pastor Echeverría Villasboa,42200,1
543009152823138,Tio Enri,Celso Kevin Ramon Sánchez Florentin,40842,1
1386037631635162,Hugo Ramírez,Nahuel Ayala Gomez,38874,1
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,36671,5
112692571431064,Jaime Samudio,Maria Irismar Armoa Diaz,36287,4
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,35331,2
