Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
102639461303190,Fair Pay For All,Fair Pay For All,7197,239
106626487721376,Amazon Europe,Amazon Europe,6489,14
7715002593,UNICEF UK,Unicef UK,6048,85
9250349228,Greenpeace UK,Greenpeace UK,3080,64
348366988862054,Oxfam Campaigns,Oxfam Great Britain,3041,8
345463602161853,bp,bp,2327,1
190330747706140,UNISON,UNISON,2199,6
7214031395,Oxfam Great Britain,Oxfam Great Britain,2177,75
311627208673,WWF UK,WWF UK,2167,60
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),1747,29
730993880393394,Michelle O'Neill,Sinn Féin,1629,65
799576543492660,The Week Junior,The Week Junior,1202,38
117476785190,Save the Children UK,Save the Children UK,1099,44
121936349543,World Vision UK,World Vision UK,1093,90
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,1057,20
105298484651843,SME Climate Hub,SME Climate Hub,915,15
10677003998,Shelter,Shelter,904,171
26698813123,British Red Cross,British Red Cross,874,34
103662352102391,Family Debt Help,Ian Keith Parsons,864,10
281470843253,Dying Matters,Hospice UK,805,2
34044296391,Surfers Against Sewage,Surfers Against Sewage,803,114
107509044383300,Médecins Sans Frontières / Doctors Without Borders (MSF),Médecins Sans Frontières / Doctors Without Borders (MSF),800,10
10114144851,NSPCC,NSPCC,794,8
8807334278,Conservatives,The Conservative Party,754,12
177855115588808,The Week UK,The Week UK,739,32
7527864602,WaterAid UK,WaterAid UK,683,33
101958682650112,ESG UK,Energy Saving Grants,679,64
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",652,8
97708339756,Action for Children,Action for Children,625,23
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,622,6
220543443746,International Rescue Committee - UK,International Rescue Committee UK,586,25
186622728032,RSPB,RSPB,556,67
111956985487415,Social Democratic and Labour Party,Social Democratic and Labour Party (SDLP),552,62
47612991154,Dignity in Dying,Dignity in Dying,549,30
18168505158,The Woodland Trust,Woodland Trust,549,23
139695000173,Good Energy,Good Energy,539,246
35671512696,World Animal Protection UK,World Animal Protection UK,524,25
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,519,16
59367068326,The Ramblers,The Ramblers,481,7
10642639740,Alliance Party of Northern Ireland,Alliance Party of Northern Ireland,461,19
6316017331,Terrence Higgins Trust,Terrence Higgins Trust,456,2
1660600037490738,Guardian Labs,Guardian Labs,431,18
108951391565231,Help to Heat,Huw John Llewellyn,407,14
112712550420527,Ekō UK,Ekō,395,1
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,391,4
195754307110390,Right To Life UK,Right To Life UK,372,24
246872175166,Action Against Hunger UK,Action Against Hunger UK,357,176
104768005247443,Say No To WHO,Say no to WHO,342,2
353224381469808,ifaw,IFAW,332,45
274651352565844,Oltco Ltd,Oltco Ltd,328,118
13047522725,Crimestoppers,Crimestoppers,308,25
490007667679401,Hugh James,Hugh James,279,4
169042736456594,All Out,All Out,262,11
158077247591710,Refuge,Refuge,258,24
104255571968810,Save My Vape,Save My Vape,254,2
208573062515662,Freedom from Torture,Freedom from Torture,253,11
569834799727730,National Grid UK,These ads ran without a disclaimer,226,14
290498754454402,European Movement UK,European Movement UK,222,8
797745283923218,Consent In Notts,Nottinghamshire Sexual Violence Support Services,211,2
110934940687948,"Sharon Graham - General Secretary, Unite the Union",Unite Sharon Graham,203,2
112845639376,Refugee Action,Refugee Action,203,68
249209468838241,Good Law Project,Good Law Project,194,79
113389667191398,ROOT ZERO,Puffin Produce,193,17
7624294394,Amnesty International UK,Amnesty International UK,186,18
166917856704286,Essex County Council,Essex County Council,183,26
9695206314,Sustrans,Sustrans,180,19
358706239805,Scope,Scope,178,9
110538548040758,Care2 UK,John Ayling & Associates,175,14
114651147002520,SSE Energy Solutions,SSE,163,17
1046117708754519,Care4Calais,Care4Calais,162,15
698773137204706,Give My View,Built-ID,157,7
642342482452992,Green Party in Northern Ireland,Green Party Northern Ireland,153,3
569834799727730,National Grid UK,National Grid UK,152,14
18044497940,Plan International UK,Plan International UK,148,22
227427673437,Tree Aid,Tree Aid,146,21
25749647410,The Labour Party,The Labour Party,145,112
