Location name,Amount spent (EUR)
Abruzzo,719
Aosta Valley,≤100
Basilicata,318
Calabria,1045
Campania,3525
Emilia-Romagna,2477
Friuli-Venezia Giulia,578
Lazio,4257
Liguria,1289
Lombardia,5201
Marche,776
Molise,157
Piedmont,2073
Puglia,2256
Sardinia,1007
Sicilia,2943
Trentino-Alto Adige,523
Tuscany,2178
Umbria,509
Unknown,≤100
Veneto,2020
