Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,671486,47
391359140978849,Carolina Losada,Carolina Losada,484911,9
103107652819753,Elijo Hacer,Elijo Hacer Santa Fe,470907,32
120110414388057,Santa Fe Puede,Santa Fe Puede,470402,15
174545086044880,Gobierno de Santa Fe,Brote AD S.A.,334561,19
134557130216408,Jorge Jofré,Jorge Jofre,326979,22
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,225159,5
110568602036048,Córdoba La Número 1,Córdoba La Número 1,220908,57
1538001533133129,Formosa tu Ciudad,Formosa tu Ciudad,191442,21
106851377838588,Justicia Córdoba,Justicia Córdoba,189126,13
101023709706410,Soñemos en Grande,Soñemos en Grande,166812,5
138406616275954,Marcelo Orrego,Producción y Trabajo,157630,6
191138187655299,Municipalidad de Quilmes,Municipalidad de Quilmes,142878,58
181701801980107,Daniel Passerini,Daniel Passerini,140191,9
1418780111682690,Marcos Cleri,Marcos Cleri,138859,42
369199359904207,Municipalidad de Tres de Febrero,Municipalidad de Tres de Febrero,137684,68
174876119204869,Martín Insaurralde,PJ Lomas de Zamora,129074,2
110890318187982,Escucharte Santa Fe,Escucharte Santa Fe,126506,102
104754869652010,Antonio Bonfatti,Antonio Bonfatti,120027,6
1576976629211448,Paco Garibaldi,Paco Garibaldi,110257,17
859726094108315,Valores Ciudadanos,Valores Ciudadanos,109871,16
72669217467,Vilma Ripoll,MST Movimiento Socialista de los Trabajadores,106606,3
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,104375,4
563457753861426,Fernando Gray,Asociación Civil Casa de la Comunidad Organizada Esteban Echeverría,99942,2
259111760849274,Federico Angelini,Juntos por el Cambio,98202,12
104638339157414,Partido Demócrata de  Córdoba Oficial,Partido Demócrata de Córdoba,95542,3
436246103621788,Damián Selci,Unidad Ciudadana Hurlingham - UCH,93634,6
1726365124243504,Clara García,Clara Garcia,92465,11
118556275460610,Marcelo Lewandowski,Marcelo Lewandowski,90707,3
958750317533178,Manuela Castañeira,Nuevo MAS,83057,16
120527421023470,Despierta Chubut,Despierta Chubut,81354,16
427271967380241,Lucas Delfino,Juntos,81215,15
110746414660916,Lomas Noticias,Lomas Noticias,78452,3
104377591978898,Compacto Córdoba,Compacto Córdoba,77114,3
406037676834793,Gaceta Bonaerense,Gaceta,76435,6
316833772588597,Unión por la Patria Pilar,Unión por la Patria Pilar,73471,4
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,72592,4
119701434467367,La Fuerza de Rosario,La Fuerza de Rosario,69007,5
805670376206651,Ramón Lanús,Ramón Lanús,67537,8
103088924366000,Noticias d,Noticias d,65540,179
465558466800210,Maxi Pullaro,Juntos por el Cambio Evolución,65091,21
102201116202672,Federico Lifschitz,Federico Lifschitz,63372,35
103054299496218,Unión por la Patria Quilmes,Unión por la Patria - Quilmes,62686,5
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,60063,36
114364621598017,Vamos San Juan,Frente San Juan por Todos,59992,22
162975431069266,Lucas Aparicio,Lucas Aparicio,58918,7
57718951374,Jorge Macri,Jorge Macri,52963,8
622853724492420,Federico Otermín,PJ Lomas de Zamora,51470,1
104782484202318,Medio Buenos Aires,Medio Buenos Aires,50815,6
101979009606605,Union por Lomas,PJ Lomas de Zamora,49835,1
102261522451741,PJ Quilmes,PJ Quilmes,48243,5
107655065706360,Lapoliticaenchubut,La Política en Chubut,47207,4
537902999681634,Pablo Grasso,Construyamos Juntos,46990,2
1383679141758544,Total República,Total República,46830,21
723782314401584,Enrique Estévez,Enrique Estevez,46675,12
433121786844720,Mauricio Mariani,Mauricio Mariani,43196,12
572672609527991,Ramiro Fernández Patri,Ramiro Fernández Patri,42406,13
543106696185653,Lucas Simoniello,Más para Santa Fe,39812,5
