Location name,Amount spent (NOK)
Akershus,9687
Aust-Agder,1362
Buskerud,4663
Finnmark,3249
Hedmark,4130
Hordaland,9389
Møre og Romsdal,4664
Nord-Trøndelag,2509
Nordland,8937
Oppland,3770
Oslo,10923
Rogaland,6697
Sogn og Fjordane,1419
Svalbard and Jan Mayen,≤100
Sør-Trøndelag,6135
Telemark,3813
Troms,5379
Unknown,≤100
Vest-Agder,2560
Vestfold,3847
Østfold,4594
