Location name,Amount spent (USD)
Akmola Region,≤100
Aktobe Region,≤100
Almaty Region,≤100
Atyrau Region,≤100
East Kazakhstan Region,≤100
Jambyl Region,≤100
Karaganda Region,≤100
Kostanay Region,≤100
Kyzylorda Region,≤100
Mangystau Region,≤100
North Kazakhstan Region,≤100
Pavlodar Region,≤100
South Kazakhstan Region,≤100
West Kazakhstan Region,≤100
