Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
116568687987919,No Merger,No Merger,9300,139
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,4380,12
2112106495731697,Wild First,Canadian Coastal Research Society,3173,15
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,1978,8
203652059653094,Government of British Columbia,Government of British Columbia,1602,15
1097840090260804,National Police Federation,National Police Federation,1416,85
139019864276,Oxfam Canada,Oxfam Canada,1179,73
154462904588700,Enbridge Gas,Enbridge Gas,1083,65
112554280322795,Kivalliq Hydro-Fibre Link,Kivalliq Hydro-Fibre Link,1079,4
6319213302,Heart & Stroke,Heart & Stroke,1050,1
428551390928740,Fondation Rideau Hall Foundation,Rideau Hall Foundation,914,8
115835521825983,UNHCR Canada,UNHCR Canada,909,105
172145722975250,PressProgress,PressProgress,909,74
107670711947328,Only One CA,"Only One, Inc.",889,23
6695079125,TD,TD Bank Canada,814,18
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,759,49
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,746,59
117109432079,CAMH Foundation,CAMH Foundation,669,48
109045051805492,Made The Canadian Way,Canadian Energy Centre,622,4
274877362536876,CUPE BC,CUPE BC,594,17
625254780822339,CUPE Manitoba,CUPE MB,582,11
211536155525838,ICI Estrie,ICI Estrie,497,53
404950259547092,Scarborough Health Network Foundation,SHN with Facebook ad credits,485,20
633812813408377,Elections Canada,Elections Canada,481,12
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Sussex Strategy Group,469,3
168617319831578,Nature Canada,Nature Canada,459,2
107385241806,Plan International Canada,Plan International Canada,432,66
113297740077607,Canadian Energy Centre,Canadian Energy Centre,415,83
35715544220,Stand.earth,Stand.earth,400,4
1530293140634544,"No Options, No Choice","No Options, No Choice Project",394,9
110647840532680,Merge Mayor,These ads ran without a disclaimer,392,1
114849617772737,Care2 Canada,Press Pause Collective,389,8
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,370,41
1547351742002843,Recovery Capital Summit- Overcoming Addiction,Giuseppi Ganci,364,6
33730130515,Metro Vancouver,Metro Vancouver,357,27
247550302115830,Elections Saskatchewan,Elections Saskatchewan,337,3
600199730040379,David Eby,BC New Democrat Caucus,329,1
54125409458,Oxfam-Québec,Oxfam-Québec,328,12
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,299,15
121455674601185,The Manitoba Teachers' Society,The Manitoba Teachers' Society,297,6
426142360767608,United Way Simcoe Muskoka,United Way Simcoe Muskoka,296,11
111064284385333,Notjustajob.ca,NotJustAJob.ca,294,12
100372613401225,BC Council of Forest Industries,BC Council of Forest Industries,286,48
1736390716652713,Open Doors Canada,Open Doors Canada,286,2
185413851479580,New Brunswick Health Council / Conseil de la santé du Nouveau-Brunswick,New Brunswick Health Council / Conseil de la santé du Nouveau-Brunswick,286,4
104853517861788,Surrey’s Say on Policing,National Police Federation,284,11
7522587804,Green Party of Ontario,Green Party of Ontario,261,5
102794729214729,Avoid the Shock,Insurance Bureau of Canada,258,7
104386908631938,Pathways Alliance,Pathways Alliance,257,6
256219551228579,CUPE 905,CUPE 905,239,1
281999881613,World Vision Canada,World Vision Canada,233,5
177741812241442,SCFP-Québec,le SCFP,229,15
101488322839614,Selam Debs - The Antiracism Course,Selam Debs-The Antiracism Course,220,27
39315431246,Fair Vote Canada/Représentation équitable au Canada,Fair Vote Canada/Représentation équitable au Canada,217,5
257741694238490,Collège des médecins du Québec,Collège des médecins du Québec,210,4
176256900912,Saskatchewan Party,The Saskatchewan Party,209,2
158469129085,TVO,TVO Today,199,1
163336718421,PSAC - AFPC,PSAC-AFPC,195,3
183326331693112,Manitoba Federation of Labour,Manitoba Federation of Labour,193,12
150435931672156,Élections Québec,Élections Québec,188,20
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,187,66
105754167560390,Sumofus Canada,SumOfUs,185,1
114312524502,City of Surrey,City of Surrey,179,5
14742445214,BC Green Party,BC Green Party,174,29
106360778489053,Fuelling Canada,Canadian Gas Association,170,63
19750184960,Greenpeace Canada,Greenpeace Canada,164,157
106917558391358,Alliance Nouvelles voies,Pathways Alliance,161,2
256967407720183,LEO,Léger,160,22
156235841087715,FTQ,FTQ,158,7
100999094747422,Land Needs Guardians,Land Needs Guardians,157,4
