Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
122074554119,EU Social,EU Social,13149,8
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,9485,3
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",9408,24
470593056405865,Kde fondy EU pomáhají,"IMAGE CZ, a.s.",9294,6
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,8696,15
120343698070515,Liberální institut,Liberální institut,8270,8
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,6527,25
118719801252410,Národní plán obnovy,Národní plán obnovy,6489,15
120461304659141,O2 CZ,O2 Czech republic,3565,2
178362315106,European Parliament,European Parliament,3032,8
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,2095,3
496346277123749,Piráti Ústecký kraj,Česká pirátská strana,2074,1
1075381212481051,Nikal - Cestovní kancelář,These ads ran without a disclaimer,2015,1
103059308644099,Replastuj.cz,Replastuj.cz,1598,8
197010357446014,Ondřej Prokop,Ondrej Prokop,1566,4
55408246161,Amnesty International ČR,Amnesty International ČR,1395,2
356451014434612,Marian Jurečka,KDU-ČSL,999,5
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,864,2
251656685576,KDU-ČSL,KDU-ČSL,782,3
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,741,8
111041662264882,Sociální demokracie,ČSSD,710,2
693725074166331,Naše zdravotnictví,Naše zdravotnictví,634,4
384187235387895,Alena Schillerová,ANO,552,1
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",541,16
109323929038,Česká pirátská strana,Česká pirátská strana,510,2
106008800769282,KHNP,Bistro Social s.r.o.,503,3
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,492,3
424114981002397,Český rozhlas Plus,Český rozhlas,488,38
117823623864,Transparency International ČR,Transparency International ČR,471,8
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",463,5
115106741622257,Roman Ďurčo,Roman Ďurčo,457,2
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,437,5
137778619615350,Voyo.cz,TV Nova s. r. o.,430,1
52479821102,Týdeník Respekt,Týdeník Respekt,426,3
100474876486821,Baltic Development Fund,These ads ran without a disclaimer,422,1
1956144064659620,BlueTV,Aliance pro budoucnost,372,3
460558621177512,Zálohujme.cz,Zálohujme,366,2
100609955039699,Corrency,Corrency,364,5
139768309509688,Liberecký kraj,Liberecký kraj,360,2
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,360,7
733410133337387,Michaela Šojdrová,Michaela Šojdrová,354,11
822146574595819,Agrární komora České republiky,Agrární komora České republiky,347,2
214827221987263,Andrej Babiš,Andrej Babiš,333,1
146599018696771,NATO,NATO,332,1
275042429350706,Tomáš Zdechovský,Tomáš Zdechovský,325,5
103567498863549,Ecoista,Ecoista,317,2
139379141293,Paměť národa,"Post Bellum, z.ú.",315,5
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,314,1
109787574497667,Aliance pro budoucnost,Aliance pro budoucnost,311,1
257529307701966,Jiří Pospíšil,TOP 09,280,4
424700165133,Diakonie ČCE,Diakonie ČCE,279,12
711658465662315,XTV,XTV,277,21
495496033796328,Stanislav Blaha,Stanislav Blaha,260,7
532219183564760,Stanislav Polčák,Stanislav Polčák,252,3
90002267161,TOP 09,TOP 09,249,8
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",244,3
1815379688541829,Jiří Nedvěd - zastupitel,Jiří Nedvěd - zastupitel,216,1
996724667073669,Piráti Ostrava,Piráti Ostrava,209,4
123858471641,iROZHLAS.cz,Český rozhlas,209,2
133030253410089,Jan Šafařík,Jan Šafařík,203,2
952005618247538,Martin Červíček,Martin Červíček,198,2
712663148755957,Krajská hospodářská komora Karlovarského kraje,These ads ran without a disclaimer,187,2
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,182,2
122414944594991,"Chrenek, Toman, Kotrba advokátní kancelář","Chrenek, Toman, Kotrba advokátní kancelář",181,6
1469427909957890,Reportér magazín,Reportér magazín,181,1
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Jana Skopalíková - radní pro životní prostředí a zemědělství,180,4
2242877092705890,Adam Zábranský - pražský radní,Česká pirátská strana - Praha,177,2
378827025796132,Peak.cz,Peak.cz,171,7
110945610569821,Odchod.eu,Hnutí Odchod,164,7
114723720265985,Pavel Staněk - poslanec,Pavel Staněk,158,2
163914317133681,Jana Hanzlíková - poslankyně,Jana Hanzlíková - poslankyně,157,1
116550511463097,Ondřej Mikmek_jaderný venkovan,Ondřej Mikmek_jaderný venkovan,155,4
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,152,5
130631260290858,Piráti Středočeský kraj,Česká pirátská strana,149,1
1201085733241671,Café Evropa,EUROPEUM Institute for European Policy,149,1
551976351670874,Zdeněk Hraba,Zdeněk Hraba - senátor,149,1
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,144,1
301480404671,Lunchmeat Festival,Lunchmeat,142,1
101134762378681,Michaela Šebelová,STAROSTOVÉ A NEZÁVISLÍ,134,1
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,PRodukujeme s. r. o.,133,4
100617488241201,Magazín Proboha,Magazín Proboha,129,2
1395881230682843,Luděk Niedermayer,Luděk Niedermayer,124,2
