Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
225353397503225,Zunaid Ahmed Palak,Zunaid Ahmed Palak,≤100,8
103414131574909,Press Xpress,PressXpress,≤100,18
96222644025,Sacramento Kings,These ads ran without a disclaimer,≤100,1
100612562275472,Razzak Fashion - রাজ্জাক ফ্যাশন,Razzak Fashion - রাজ্জাক ফ্যাশন,≤100,8
720542491349738,Golam Rabbani MP,Golam Rabbani MP,≤100,1
103866048992464,প্রকৌশলী মাহবুবুর রহমান,Tanvir Hossain Str,≤100,1
527402880793569,MAMUN BOOK HOUSE,Md. Salim Prodania,≤100,7
110120858606983,Politic Society- রাজনৈতিক সমাজ,Politic Society- রাজনৈতিক সমাজ,≤100,6
101535476116814,DAAO-Defending Against All Odds,DAAO-Defending Against All Odds,≤100,6
106254828481844,সত্যের পথে আগামীর সম্ভাবনায়,সত্যের পথে আগামীর সম্ভাবনায়,≤100,2
254138648026636,সফল বাংলাদেশ,Effective Lead Gen,≤100,14
578156405862003,Peoples Voice,Run Ads Agency,≤100,6
105715675111401,"স্কোয়াড্রন লীডার সাদরুল আহমেদ খান, অবঃ","স্কোয়াড্রন লীডার সাদরুল আহমেদ খান, অবঃ",≤100,14
113907884923546,Voice of the Displaced People,Reality Media US,≤100,14
104379682060158,Bahanno News,Bahanno News,≤100,1
119408644760767,MANUSHER JONNO FOUNDATION,Saiful Hasan,≤100,12
1930781123914291,আবিজা,All Marketing Center,≤100,10
1817383221848685,COMPACT FOUNDATION,COMPACT FOUNDATION,≤100,2
367234363740632,Zoyaddar Sport Club,Zoyaddar Sport Club,≤100,2
111251941065959,বাংলার সমাচার,Think Digital Way,≤100,9
759927010802304,বীরমুক্তিযোদ্ধা আলহাজ্ব এড. মোঃ সুলতান আহমেদ মৃধা,My Atlier Group US,≤100,11
720416484761822,Canadian University of Bangladesh,Canadian University of Bangladesh,≤100,1
260485101489192,Go Bangladesh,All Marketing Center,≤100,9
195123041072338,নাশকতা - Nashokota,All Marketing Center,≤100,7
275290502504116,PBS (Books+Music+Cafe),PBS Ltd.,≤100,3
116167389784568,আমার নেত্রী আমার অহংকার,Flix Marketing,≤100,6
1637850026472872,বঙ্গবন্ধু অনলাইন আর্কাইভ,Flix Marketing,≤100,7
269704510100247,বাংলার বাঘ,Centrals Marketing,≤100,5
116727611307181,রুখে দাও ষড়যন্ত্র,Royalties Ads,≤100,5
1763961473907868,সেই রাজাকার এই রাজাকার,Centrals Marketing,≤100,5
107579682072496,নাগরিক বার্তা,Httr Ads,≤100,5
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,1
100662781542829,Shaikh Rabiul Alam - শেখ রবিউল আলম,Shaikh Rabiul Alam,≤100,1
658677457494816,Mohammad Abdus Salam,Mohammad Abdus Salam,≤100,1
100688649442279,আমার সময়,Reality Media US,≤100,3
186948511918618,Positive Bangladesh,My Atlier Group US,≤100,4
162107741307973,এই বাংলাদেশ আমাদের,My Farmers Marketing,≤100,4
132975130832652,Amader Muktijuddho,My Farmers Marketing,≤100,4
347135082762359,Salman F Rahman,Salman F Rahman,≤100,2
345787012862232,গাইবান্ধা গেজেট-Gaibandha Gazette,Up Top Market,≤100,2
109630458684784,MIM 18,These ads ran without a disclaimer,≤100,1
113533724978247,Hate War Criminals & Their Collaborators,Flrida Marketing,≤100,5
348165495741326,বর্ণিল বগুড়া-Bornil Bogura,Upo Market,≤100,1
100991504718703,Jomir Uddin Parvez,Jomir Uddin Parvez,≤100,1
537876413374762,সাম্যের সিরাজগঞ্জ-Shammer Sirajganj,Upo Market,≤100,1
2202700299948022,জনতার জয়পুরহাট-Jonotar Joypurhat,Up Top Market,≤100,1
2147496625474821,MartSector.com,MartSector.com,≤100,2
295050328956117,Al Imran Juwel,Al Imran Juwel,≤100,1
105867285406730,Deshi Dokandar-দেশি দোকানদার,Deshi Dokandar-দেশি দোকানদার,≤100,1
1046933052361763,SAAMF collection,SAAMF collection,≤100,1
906315259472223,আল-হামরা প্রকাশনী,আল-হামরা প্রকাশনী,≤100,1
100717965337867,Commonwealth Union,These ads ran without a disclaimer,≤100,1
108406738509608,রোহিঙ্গা আপডেট,All Digital Trade,≤100,2
2048704288508984,বর্ণিল নবাবগঞ্জ-Bornil Nobabgonj,Auto App Inc,≤100,1
1910583609067515,প্রগতির মানিকগঞ্জ-Progotir Manikganj,My Solution Blog,≤100,1
378866836224660,কেরানীগঞ্জের আলো-Keraniganjer Alo,Marketing Solution,≤100,1
111234625030511,Ruchi Moto- রুচি মত,Ruchi Moto- রুচি মত,≤100,1
433659713676324,Daily Bangladesh,Daily Bangladesh,≤100,3
104125345262849,Design Master 24,Sidratul Montaha,≤100,1
101121746246175,BooksBd.Net History & Politico Books,BooksBd.Net History & Politico Books,≤100,1
105805728732919,Rohingya Insights,All Digital Trade,≤100,2
385200605556790,OLD Collection,Md Rozoan,≤100,3
105415618976603,গুজব নয় সত্য জানুন,Marketing Hub,≤100,2
102306831114009,গণসংহতি আন্দোলন,গণসংহতি আন্দোলন,≤100,1
101265562884053,আলহাজ্ব আবু রায়হান ভাই এর সমর্থক গোষ্ঠী,Abu Rayhan,≤100,2
2261459577425429,Bookmanbd,Md Rafiqul Islam,≤100,1
167878593236712,UNICEF en español,These ads ran without a disclaimer,≤100,2
101002019599291,"এডভোকেটঃ জহির উদ্দিন স্বপন- ৯নং দক্ষিণ শিলমুড়ি চেয়ারম্যান পার্থী"",",Tasnin Hasan Sakib,≤100,1
101651602036095,Mississippi Publications-মিসিসিপি পাবলিকেশন্স,Md Rafiqul Islam,≤100,1
