Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
645850458799036,Human Development Media,Human Development Media,≤100,3
162107741307973,এই বাংলাদেশ আমাদের,My Farmers Marketing,≤100,35
907308165975212,MD. TAZUL ISLAM-MP,MD. TAZUL ISLAM-MP,≤100,2
275290502504116,PBS (Books+Music+Cafe),PBS Ltd.,≤100,1
362213890520498,a2i - Aspire to Innovate,a2i - Aspire to Innovate,≤100,2
229443881058540,BD Peoples Voice,BD Peoples Voice,≤100,4
254138648026636,সফল বাংলাদেশ,Effective Lead Gen,≤100,28
111251941065959,বাংলার সমাচার,Think Digital Way,≤100,19
353130515348425,Bangladesh Nationalist Party-BNP,Bangladesh Nationalist Party-BNP,≤100,1
527402880793569,MAMUN BOOK HOUSE,Md. Salim Prodania,≤100,7
113907884923546,Voice of the Displaced People,Reality Media US,≤100,14
2120667158192427,আলহাজ্ব মোহাম্মদ ইমরান,আলহাজ্ব মোহাম্মদ ইমরান,≤100,9
1930781123914291,আবিজা,All Marketing Center,≤100,11
106915949044633,Yellow Shiny,These ads ran without a disclaimer,≤100,3
166064673583399,Bangladesh Awami League,Bangladesh Awami League,≤100,10
110794058401010,Mohammad Jahangir Kabir,Mohammad Jahangir Kabir,≤100,4
1046933052361763,SAAMF collection,SAAMF collection,≤100,2
1637850026472872,বঙ্গবন্ধু অনলাইন আর্কাইভ,Flix Marketing,≤100,9
116167389784568,আমার নেত্রী আমার অহংকার,Flix Marketing,≤100,9
295050328956117,Al Imran Juwel,Al Imran Juwel,≤100,1
195123041072338,নাশকতা - Nashokota,All Marketing Center,≤100,8
260485101489192,Go Bangladesh,All Marketing Center,≤100,7
2010148635707437,Cox's Bazar Barta - কক্সবাজার বার্তা,Bright Agency UK,≤100,3
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
112918444736861,যদি কিন্তু তবুও,যদি কিন্তু তবুও,≤100,2
426726231113882,Ishraque Hossain - ইশরাক হোসেন,Ishraque Hossain - ইশরাক হোসেন,≤100,1
720542491349738,Golam Rabbani MP,Golam Rabbani MP,≤100,4
271488460472541,Bponi,Bponi Global Limited,≤100,1
658677457494816,Mohammad Abdus Salam,Mohammad Abdus Salam,≤100,1
2055272578071145,বীর মুক্তিযোদ্ধা মোঃ আশরাফ আলী খান খসরু এমপি,Rupam Barua,≤100,1
195369264691245,দৈনিক খাগড়াছড়ি   Dainik Khagrachari,Akbar Hossen,≤100,3
100662781542829,Shaikh Rabiul Alam - শেখ রবিউল আলম,Shaikh Rabiul Alam,≤100,1
107170553966448,Singer Badrul & Nexus Band,Md. Sanowar Hossan,≤100,1
2178258972197731,Jashorer Alo - যশোরের আলো,Marketing Hub,≤100,3
376099195859305,BEXIMCO Group,BEXIMCO Group,≤100,3
109285935432681,ALMAS BABY ZONE,Md Najam Uddin,≤100,2
433659713676324,Daily Bangladesh,Daily Bangladesh,≤100,3
