Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
1468570519872644,Santiago Peña,PRANA SA,1683234,21
532716330164048,Sole Núñez,PautaPY,976227,12
241512319274531,Sixto Pereira,Sixto Pereira,822894,4
110447625137045,Pilar Callizo,PautaPY,651832,16
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,622255,8
102917519228790,Bruno Defelippe,Bruno Defelippe,605278,33
150229055012487,UNICEF Paraguay,UNICEF Paraguay,534407,8
1547194582252394,Denis Lichi,Global Agencia,475301,7
103771265752808,Vysokolán,Stephan Vysokolán,468521,2
196599783696918,Efrain Alegre,Efrain Alegre,456641,8
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,377257,5
105796025619350,Tati Giménez Diputado 2023,Tati Giménez Diputado 2023,366032,4
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,311274,6
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,300146,4
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,273188,9
161156667809582,Leo Rubin,Leo Rubín,270864,7
153958777947957,Paulo Reichardt,Paulo Reichardt,248625,6
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,246827,15
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,226239,11
325540631525675,En La Tecla,En la Tecla,195012,4
943824938962084,Luis Fernando,Luis Fernando,187683,5
100959471597014,José Antonio Galeano,José Antonio Galeano,182121,10
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,181099,4
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,179027,3
102963512483270,PyElige,PY Elige,168708,4
103681832340596,Nelson Kpeto Cano,Kpeto Cano,153618,4
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,147236,2
113351910838827,Alma Cívica,Alma Cívica,136248,19
107833595148374,Diputado José Rodríguez 2023 - 2028,Diputado José Rodríguez 2023 - 2028,125223,2
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,124451,3
740490032676248,Diego Candia Diputado,tejuparaguay.com,117849,2
104430091943649,Juan Manuel Del Puerto. Senador 2023,Verenis Liliana Raquel Araujo Rojas,116886,4
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,112218,11
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,111441,4
105052422297773,Pedrito Gómez,Maria Jose Castillo Vega,103180,5
614795685343483,Belén Maldonado,Belén Maldonado,102517,3
103207518447025,Antonio Buzarquis Cáceres,Rodney Zorrilla Ortiz,101082,1
103373961784268,Giani Ramírez,Giani Ramírez,99494,2
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,97093,1
1510805942583059,Norma Zarate de Monges,Norma Zarate,95595,2
724051717643013,Miguel Prieto,Celso Kevin Ramon Sánchez Florentin,95315,3
103114005868340,Rodrigo Rios Coronel,IMAGEN DE GOBIERNO,84966,4
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,79468,4
517426394969535,Ricardo Canese,Ricardo Canese,78360,2
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,75323,2
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,74550,9
103759862278474,Victor Miranda Py,Clicnovo,73206,2
1386037631635162,Hugo Ramírez,Nahuel Ayala Gomez,71102,2
101398472410339,Monica Ramirez,Monica Ramirez,70865,2
495567100804506,Tito 2023,Federico Rafael Vergara Aguero,70286,3
102171848430562,Dr. Noguera 2023,Jacinto Rafael Noguera Arzamendia,69749,4
102137945346781,Movimiento Ciudadanía Activa,Movimiento Ciudadanía Activa,69664,1
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,68342,5
725834240910220,Noticiero Paraguay,Noticiero Paraguay,62568,5
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,61458,4
111519571676798,Abel Cabral Lista 300 Opción 2,Abel Cabral,59223,3
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,58590,3
102804492578710,Legalmente Hablando,Nueva Tecno,53859,3
100778482648263,Cerini 2023,DGWorld Consultoría Digital,52924,1
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,51909,1
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,45506,7
1094373423935985,German Solinger,Grissel Zárate Sotelo,43924,1
123599227695584,Patria Querida Lambaré,Patria Querida Lambaré,42837,3
102940895895901,Victor Herreros Gimenez,Victor Herreros,40432,2
543009152823138,Tio Enri,Celso Kevin Ramon Sánchez Florentin,40319,1
392501567470357,Martín Arévalo,Mario Martin Arevalo Fernandez,39425,1
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,36404,2
110213485203305,Celso Ynsaurralde,Celso Ynsaurralde,36201,1
118890043360348,Pedro Santa Cruz,Pedro Arthuro Santa Cruz Insaurralde,32976,3
1391426980934349,Arnaldo Barreto,Ricky Andreoni Acosta,32361,1
102649292598442,Senador Hugo Richer,Senador Hugo Richer,31795,3
137071910500968,Alvaro Grau,Oscar David Baez Alvarenga,29283,1
113463916700085,Orlando Arévalo,Orlando Arevalo,28981,4
112692571431064,Jaime Samudio,Maria Irismar Armoa Diaz,28452,3
100853379609450,Justo Pastor Noguera,Silvana Beatriz Arevalos Piñarez,27157,2
104395551660554,Belem Melgarejo Jara,Hugo Milciades Morel Figueredo,26592,1
359307964420456,Terere Cómplice,Meli Olavarrieta,25366,3
842006342844392,Pautas Políticas Py,Pautas Políticas Py,24941,1
109041755331821,Esther Roa,Maria Esther Roa De Espinola,24767,3
101587816110025,Antonio Bertolucci Diputado 2023,Mister Co.,23425,3
102467002671611,Jorge Heisecke,Jorge Heisecke,22875,6
176941749043831,YAMIL ESGAIB,Yamil Esgaib,21864,1
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,20217,3
100265174952816,Cesarito Sosa,César Luis Sosa Fariña,19978,3
125249971414945,Hugo Meza,Hugo Joel Meza,19788,1
876472822508954,Ahoracde,Portal Digital de Noticias AHORACDE,18534,1
1151984808290856,Hugo Portillo,Hugo Portillo,18371,1
158751479623681,Sara Duprat,Sara Rossmary Duprat Escobar,18093,2
103067808746490,Omar Velázquez,Omar Velazquez,16544,2
124476131441330,Partido Hagamos,Partido Hagamos,15723,1
