Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,248699735,252
108132042285089,Erwin Aksa,Yayasan Golkar Institute,25598737,69
23383061178,Prabowo Subianto,indonesia Adil makmur,16400582,10
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,12631698,22
1357693677594211,A Muhaimin Iskandar,Kebangkitan Bangsa,9209809,11
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,8583729,15
106397652451725,Barisan Biru Langit,Barisan Biru Langit,5595710,26
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,5004425,27
39684526732,Wanda Hamidah,Yayasan Infobox,4341759,3
102793242742002,Jaksapedia,JAKSAPEDIA,3143113,34
111864151754055,Esensi TV,Esensi Tv,2907488,59
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,2687002,19
100649018546817,GanjarFans,GanjarFans,2138738,14
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,2126812,4
197545083607941,Harian Kompas,Harian Kompas,1936475,24
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,1882658,80
397603117477041,Lindsey Afsari Puteri,Yayasan Golkar Institute,1106273,7
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,1092063,4
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,922661,5
1452232881531908,UNICEF East Asia & Pacific,These ads ran without a disclaimer,903183,2
103013484811323,Jangan Lupa Sejarah,John Kamnahas,793535,23
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,792238,15
108853501297043,We Got This,These ads ran without a disclaimer,594255,1
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,592614,2
104830667806476,Melihat Indonesia,Melihat Indonesia,559922,35
367381239359,Abah Qomar - Nurul Qomar,Abah Qomar - Nurul Qomar,554371,2
1547369918837496,Zulkifli Hasan,Media Center PAN,550533,3
101674375744514,Media Cuan,Ipta Apipah,540443,29
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,504213,24
292939164731691,Relawan Herviano,Relawan Herviano,486056,12
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,480327,12
105903795626960,Ruangcuan.com,Ruangcuan.com,479831,10
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,466729,12
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,463789,12
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,453700,6
1500140530273695,Kimia Farma Care,Kimia Farma,444688,2
1413233442285275,Prabowo Untuk NKRI,Prabowo Untuk NKRI,426442,2
104769328970097,Joedea Aris Theofilus,Partai Solidaritas Indonesia,415263,2
112121101796090,Opini 2024,Opini 2024,396239,24
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,394861,3
882638978454921,Raja Juli Antoni,Raja Juli Antoni,388072,3
105078282583947,Rumah Kita Korsel,Ganjar Nusantara Indonesia,383638,13
102656349157647,Tugimanisme,Tugimanisme,345811,13
104427162506872,Fakta Anies,Fakta Anies,343583,15
104549327891079,Dermawan,Frista Kurniasari,336791,1
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,299987,30
110314634068233,Fadilah Bisnis,Fadilah Bisnis,286391,4
1620632751542044,Isyana Bagoes Oka,Partai Solidaritas Indonesia,257276,1
582402568517453,Coretan Kehidupan,Coretan Kehidupan,252515,9
100145043048185,Ucapan Partai,Ucapan Partai,251195,21
110952238516382,Kiki Daliyo,Kiki Daliyo,250444,13
160355148441,Tempo Media,TEMPO,247686,1
615278595537091,SimCaleg - Aplikasi Pemilihan Legislatif,SimCaleg - Aplikasi Pemilihan Legislatif,210575,4
2226767280926469,Puteri Anetta Komarudin,Puteri Anetta Komarudin,202586,9
120493494629294,Pikiran Rakyat,"Aditya Riantiko Akbar, ST",201032,3
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,200832,21
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,199877,15
110547131467051,Ikfina Fahmawati,Diovanka Darmawan,173595,5
165114026832502,Grace Natalie,Partai Solidaritas Indonesia,172326,1
1690573611256871,Pemerintah Kota Manado,Pemerintah Kota Manado,170547,1
366143080610045,Kelas Online Membuat Website,KelasMaster.id,156624,20
526765274016858,DPD Gerindra Gorontalo,Elnino Mohamad Husein Mohi,145296,6
103330282779367,Dua Digits Creative,Fikri Aziz,144822,3
101355948222111,Golkar Indonesia,Golkar Indonesia,144644,5
379553355510209,"Juprizal,S.Th.I,MH Calon DPD","Juprizal,S.Th.I,MH Calon DPD",142677,1
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,138560,21
335546226915564,Generasi Melek Politik,Generasi Melek Politik,135887,2
107203148110541,Action Speaks Louder,These ads ran without a disclaimer,132066,1
106524371346347,NTBSATU.com,NTBSATU.com,125601,5
211489955729025,KompasData,Harian Kompas (PT Kompas Media Nusantara),121243,4
147555216186069,Christina Aryani,Christina Aryani Foundation,113282,2
108021237423372,Riza Zuhelmy,Riza Zuhelmy,111277,2
