Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
2339859699626643,Hacemos Unidos por Córdoba,Hacemos Unidos por Córdoba,1141510,11
109586108797973,Futuro Argentino,Futuro Argentino,904933,123
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,406288,22
103855342712624,Frente Chaqueño,Frente Chaqueño,386685,63
110079031997390,Con Larreta,Con Larreta,283330,113
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,272546,27
442055025816040,Guillermo Carmona,Guillermo Carmona,258816,25
380587129254638,Frente de Todos Corrientes,Frente de Todos Corrientes,249877,103
129799846687423,Levantémonos,Levantemonos,245700,128
1466119057008930,Fundación IDEAR Córdoba.,Fundación IDEAR Córdoba.,197694,1
132275286851048,Luis Alfredo Juez,Juntos por el Cambio,194107,77
103172912389916,Jefatura de Gabinete de Ministros de la Nación,These ads ran without a disclaimer,173772,2
152351941446339,Jorge Milton Capitanich,Frente Chaqueño,130639,44
111314158611789,Defendamos Lo Nuestro,Defendamos al Campo,124277,12
103489222766957,La Calera para Adelante,La Calera para Adelante,122127,3
104856199182046,Gato Fernández,Gato Fernández,117843,5
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,112353,19
118988877832935,Esteban Allasino,Esteban Allasino,111048,96
108662685562965,La Ciudad Necesita Orden,La Ciudad Necesita Orden,106039,114
174545086044880,Gobierno de Santa Fe,Brote AD S.A.,96425,19
525334380868858,Martín Lousteau,Fundación Lebensohn,95945,12
544640985878621,Argentinos Online,Argentinos Online,78724,14
622853724492420,Federico Otermín,Frente de Todos Lomas,77614,4
253898394637965,Luciana Echevarría,MST,75698,27
105713179194959,Martín Llaryora 2023,Hacemos Unidos por Córdoba,75295,19
138240873247312,Gabriel Pradines,Gabriel Pradines,72735,22
110568602036048,Córdoba La Número 1,Córdoba La Número 1,71205,5
316538378371170,Chaco Gobierno de Todos,Chaco Gobierno de Todos,69760,23
513899261972162,Frente de Izquierda FIT,Frente de Izquierda,67912,27
537902999681634,Pablo Grasso,Construyamos Juntos,61955,3
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,61690,7
947520791967929,Claudio Poggi,Claudio Poggi,60092,14
274062822714291,Sergio Uñac,Servicio informativo Gobierno de San Juan,60092,6
104782484202318,Medio Buenos Aires,Medio Buenos Aires,57754,4
100102222991135,Unión Por San Luis,Unión Por San Luis 2,57058,3
141882839166950,Tres Lineas,Tres Lineas,53777,14
102201116202672,Federico Lifschitz,Federico Lifschitz,53198,9
102436695787908,Chubut por el Cambio,Juntos por Chubut,52379,13
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,49332,43
103228681837678,Gaston Moran,Gaston Moran,46851,29
477463972361734,Rafa Moyano,Rafael Moyano,44910,6
836721716420200,Lautaro Jimenez,Frente de Izquierda,43495,8
113395874909201,Punto Noticias,Punto Noticias Web,42151,24
102289782502796,Prensa Digital,Prensa Digital,38143,18
406037676834793,Gaceta Bonaerense,Gaceta,38057,3
102586422860634,Guille Gassenbauer,LAR Marketing SAS,37447,20
1549511365261275,Omar De Marchi,La Unión Mendocina,37264,204
605540860101596,Diario Criollo,Diario Criollo,36749,16
119701434467367,La Fuerza de Rosario,La Fuerza de Rosario,36613,12
546669442064267,Martiniano Molina,Martiniano Molina,36562,10
102007812840437,Jóvenes con Wado,Jóvenes con Wado,36344,10
428130581261351,Daniel Rotti,Daniel Rotti,36204,15
110746414660916,Lomas Noticias,Lomas Noticias,35189,1
1913468738912666,Beatriz Avila,Partido por la Justicia Social.org,34745,14
442074085928723,Raúl Jalil,Raúl Jalil,34354,11
1578187049095542,Emilio Jatón,Emilio Jatón,33811,1
104733589113258,La Gaceta Nacional,La Gaceta Nacional,31471,15
102534516011045,La Gloria Noticias,La Gloria Noticias,31099,13
188988467785959,José Cano,José Cano,30953,5
103088924366000,Noticias d,Noticias d,30724,73
1544223389195438,Juan Pablo Funes Bianchi,Juan Pablo Funes Bianchi,29683,10
105439109193447,Centro Informativo,www.centroinformativo.info,29358,44
661820123919190,Gaston Hissa,Gaston Hissa,28745,36
110890318187982,Escucharte Santa Fe,Escucharte Santa Fe,28612,19
723782314401584,Enrique Estévez,Enrique Estevez,28572,11
136275719722184,Diario El Litoral Santa Fe,El Litoral,28003,4
109115998154043,Marlen Gauna,Frente de Todos Corrientes,27658,1
194659330554017,Mónica Fein,Monica Fein,25410,10
283646341668240,Noticias Urbanas,Noticias Urbanas,25321,4
628498977777284,El Continental,Periodico El Continental,24709,15
730231177082132,"Enrique  ""Quique""  Ramirez",PRO Formosa,24593,19
144477866102225,Miguel Montoya,UCR FORMOSA,24563,9
572672609527991,Ramiro Fernández Patri,Ramiro Fernández Patri,24291,24
622264851251322,José María Canelada,José María Canelada,24266,4
106683794885574,Andrés Petrillo,Andres Petrillo,24094,6
283902485416912,Frente de la Victoria - Formosa,Partido Justicialista de Formosa,23874,5
414599496047268,Omar Parisi,Elegí Mendoza,23873,5
205176889566970,Mauricio Longin D'Alessandro,Mauricio D'Alessandro,23859,1
131381938371647,Corta La Bocha Noticias,Corta La Bocha,23653,8
112595328432641,Wado 2023,Jóvenes con Wado,23630,9
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,23290,12
111600998225620,Noticias Zero,Noticias Zero,23281,9
112049281793676,Luis Giraudo,Luis Giraudo,23135,9
108352032061590,Gabriel Bornoroni,Gabriel Bornoroni,22727,2
543106696185653,Lucas Simoniello,Lucas Simoniello,22499,19
465558466800210,Maxi Pullaro,Juntos por el Cambio Evolución,22024,12
592277534117124,Graciela Ocaña,Fundación Confianza Pública,21283,5
117743657980512,Oscar Bonnardel Intendente,Oscar Bonnardel,21130,9
541842255956215,Igualdad y Participación,Igualdad y Participación,20804,4
100699469684152,VamosPosse,Juan Pablo Botasso - Vamos Posse,20662,7
277321356073164,Stella Maris Cordoba,Stella Maris Cordoba,20467,29
204401556350395,Gustavo Valdés,Gustavo Valdés,20420,10
1653293061570409,Federico Alesandri,Federico Alesandri,20062,6
110806461830762,El Sol Web,El Sol Web,20055,9
