Location name,Amount spent (EUR)
Aruba,≤100
Curaçao,≤100
Drenthe,388
Flevoland,319
Friesland,494
Gelderland,1555
Groningen,447
Limburg,814
Noord-Holland,2113
North Brabant,1668
Overijssel,781
Unknown,≤100
Utrecht,902
Zeeland,270
Zuid-Holland,2923
