Location name,Amount spent (EUR)
Andalusia,4788
Aragón,654
Balearic Islands,673
Cantabria,290
Castilla y Leon,998
Castilla-La Mancha,866
Cataluña,4359
Comunidad Valenciana,2849
Comunidad de Madrid,4176
Extremadura,607
Galicia,1359
Islas Canarias,1400
La Rioja,147
Navarra,347
País Vasco,994
Principality of Asturias,668
Region of Murcia,775
Unknown,≤100
