Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
329095637110085,FRANTZ AS,Frantz as,19626,83
234659001772,Arbeiderpartiet,Arbeiderpartiet,17008,30
305434298719,Norges Bondelag,Norges Bondelag,6501,1
371106536283235,DAG OG TID,Dag og Tid AS,3661,6
10953652930,Høyre,Høyre,2749,45
135843375926,UNICEF Norge,UNICEF Norge,2688,11
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,2544,7
106525135779095,Forebygging som fungerer,Tryggere Ruspolitikk,2080,7
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,1593,3
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,1314,6
113384899919,Noregs Mållag,Noregs Mållag,1280,1
132368899297,Framtiden i våre hender,Framtiden i våre hender,1068,4
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1047,15
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,1038,12
796536693738193,LO Innlandet,LO,920,4
117726821605303,PBL,Aurora Dyrnes,907,9
111345183340,Fagforbundet,Fagforbundet,870,1
1281475135310961,Sissel Knutsen Hegdal - ordførerkandidat Høyre,Sissel Knutsen Hegdal,722,2
798750773559841,Bufdir,"Barne-, ungdoms-, og familiedirektoratet",717,3
305979200266128,Silja Ekeland Bjørkly,Vestland Høgre,638,1
20468812735,LO,LO,616,8
110909695608019,Sparebanken Sør,Sparebanken Sør,612,3
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,572,13
2398568533531114,Velferdsmiks,NHO Geneo,540,14
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,539,3
157803497575876,NHO Reiseliv,NHO Reiseliv,523,2
100682016119457,Universitetsplassen - UiO,Universitetet i Oslo,517,3
277788629092,Med Israel for fred (MIFF),Med Israel for fred (MIFF),475,1
536745556722065,Lillestrøm FrP,Lillestrøm FrP,461,3
166359316748710,Ørsta Høgre,Ørsta Høgre,461,2
176370189723,SOR,Stiftelsen SOR,455,1
189429677833005,Lørenskog SV,Lørenskog Sosialistisk Venstreparti,388,3
131631106897687,Øygarden FrP,Øygarden FrP,386,11
329215143807272,Trondheim Høyre,Trondheim Høyre,382,1
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,372,4
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,365,7
153710294662597,Human-Etisk Forbund,Human-Etisk Forbund,354,2
108203984145752,Kruse Larsen,Kruse Larsen,343,2
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,319,4
189828081044593,MS-forbundet i Norge,Ms-forbundet,317,5
