Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
939050246112788,Facebook Public Affairs,Meta,14443,24
104386908631938,Pathways Alliance,Pathways Alliance,3333,6
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,2794,17
95938536190,Shoppers Drug Mart,Shoppers Drug Mart,2691,8
504061526642471,Ontario Power Generation,Ontario Power Generation,1610,7
121222984568561,Amnesty International Canada,Amnesty International Canada,987,73
106917558391358,Alliance nouvelles voies,Pathways Alliance,894,2
154462904588700,Enbridge Gas,Enbridge Gas,845,69
102828041144081,Here For Students,Here For Students,808,5
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,726,8
139449499417715,Pharmaprix,Pharmaprix,680,8
113297740077607,Canadian Energy Centre,Canadian Energy Centre,616,104
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,609,37
1097840090260804,National Police Federation,National Police Federation,599,47
101594025645800,𝐏𝐫𝐨𝐬𝐩𝐞𝐫𝐨𝐮𝐬 𝐟𝐮𝐭𝐮𝐫𝐞,These ads ran without a disclaimer,571,7
103947395932025,mstrishaaa,mstrishaaa,570,4
117475525574,Saskatchewan New Democratic Party,the Chief Official Agent of the Saskatchewan NDP,530,44
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,526,74
107385241806,Plan International Canada,Plan International Canada,510,32
200217723858499,Tony Wakeham,"Tony Wakeham, MHA for Stephenville - Port au Port",506,11
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,492,50
281999881613,World Vision Canada,World Vision Canada,483,5
185083894875909,Pathways to Education Canada / Passeport pour ma réussite Canada,Pathways to Education Canada,478,13
202220023130891,Bell Canada,Bell Canada,434,4
114943114838621,Fuel Forward,Canadian Fuels Association,422,38
103145009203143,The Next Climate Fellowship,The Next Climate Fellowship,409,36
35715544220,Stand.earth,Stand.earth,367,16
186266941387011,BMO Financial Group,BMO Financial Group,364,1
405377872902754,Canada Action,Canada Action,357,20
314738962745241,"Lloyd Parrott, MHA Terra Nova District","Lloyd Parrott, MHA Terra Nova District",349,28
1533253713597302,Elisabeth Léger,Elisabeth Léger,345,4
8906591563,Royal Canadian Mint / Monnaie royale canadienne,These ads ran without a disclaimer,329,2
299206850273007,Saskatchewan Federation of Labour,Saskatchewan Federation of Labour,321,6
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,314,8
47882954106,Ontario PC Party,Ontario PC Party,312,22
127882984614,Manitoba NDP,Manitoba NDP,303,16
19750184960,Greenpeace Canada,Greenpeace Canada,297,86
152467601467262,BMO Groupe financier,BMO Groupe financier,284,6
113141681850732,Keep Craft Beer Local,Ontario Craft Brewers,252,21
10633250963,Save the Children Canada,Save the Children Canada,242,19
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,235,63
176256900912,Saskatchewan Party,The Saskatchewan Party,231,35
339682308115,Metis Nation of Alberta,Metis Nation of Alberta,229,16
114849617772737,Care2 Canada,Press Pause Collective,223,8
168617319831578,Nature Canada,Nature Canada,218,3
102862259754198,MS.ThingsIsee,MS.ThingsIsee,210,4
278388139026064,Patrick Brown,Patrick Brown,208,2
31912359596,University of Saskatchewan,University of Saskatchewan,207,13
636279863159648,FordNation,Ontario PC Party,204,4
107741980784988,Canadian Health Food Association,Canadian Health Food Association,203,16
104640695560385,Saskatchewan United Party,Saskatchewan United Party,200,75
266408097438964,Canadian Consumer Rewards Coalition,Canadian Consumer Rewards Coalition,191,3
111755861837453,"Eugene Manning for PC Leader, Newfoundland and Labrador",Eugene Manning Campaign,189,40
219930134687790,Cenovus,Cenovus,187,3
222322717930469,Government of New Brunswick,Government of New Brunswick,182,1
169042736456594,All Out,ConnectAd,182,34
7522587804,Green Party of Ontario,Green Party of Ontario,173,6
123235041462,The Fraser Institute,Fraser Institute,172,13
372498358268,Manitoba NDP Caucus,Manitoba NDP Caucus,170,4
