Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
100132752831088,Natalia López Fuentes,Natalia López Fuentes,1945653,19
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,1619838,15
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,1267968,10
1059459884138781,Mauricio Tobón Franco.,Minuto 30 S.A.S.,1100573,2
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,897203,12
183025852044152,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,849462,17
256488875025665,Juan Bocanegra,Juan Bocanegra,699987,2
446035012834131,Tata Hernández,Tata Hernández,663849,4
251292808253299,Canadian College,Canadian College,626982,18
1589652347763879,Aquileo Medina A,Aquileo Medina A,624129,14
162949777243451,Andrés Julián,Andrés Julián Rendon,623016,5
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro,574033,141
103138861936410,René Quintero,René Quintero,558971,5
266563730155332,Juan Diego Gomez Jimenez,Get Social,489326,6
309383129136101,Secretaría Gobierno de Bogotá,Secretaría Gobierno de Bogotá,413576,8
105788042199348,James Urrego,James Urrego,408301,25
286568181368830,Jhon Ortega,Jhon Ortega,389974,32
195575853964886,Rodrigo Lara Restrepo,Movimiento Ciudadano Lara por Bogotá,369605,23
100364727989389,Said Bitar,Said Bitar,364934,4
112155252163421,Sebastián López V.,Sebastián López V.,358039,4
103754197881668,Esteban Restrepo,Esteban Restrepo,305387,2
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro Torres,294078,14
218937054791364,Juan Jiménez Lara,Juan Jiménez Lara,270095,5
418155555015037,Germán Escobar Cundinamarca,Germán Escobar Cundinamarca,260208,2
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,257793,5
115922544823271,Miyerlandi Torres A,Miyerlandi Torres A,247382,19
101603658222672,jorgelozanodelcampo,jorgelozanodelcampo,241611,2
273140600265429,Ing. Ronald Ortiz,Agencia Estratégica,240032,17
115493108248743,Emiro Arias,Emiro Arias,239858,2
438113889610097,Hosman Yaith Martínez Moreno,Hosman Yaith Martínez Moreno,231733,13
257401965136834,Carlos Marroquín,Carlos Marroquín,225021,2
113234113483957,Mauricio Muñoz,Mauricio Muñoz,213802,2
336711793710254,Metro de Bogotá,Metro de Bogotá,212338,3
381403022031226,Steven Cárdenas,Steven Cárdenas,203225,55
102649172879833,Colombia al Día,Colombia al Día,199708,48
112602178102955,Victorioso,Victorioso,199708,4
590428924681421,Soydiegotamayo,Soydiegotamayo,199708,5
497475647076975,Fabian Oviedo,Fabian Oviedo,199419,7
100637473120318,Orden y libertad,Orden y libertad,198249,12
101337536877032,William Garcia Tirado,William Garcia Tirado,197247,5
834788683237384,William Villamizar Laguado,William Villamizar Laguado,196862,2
187191734807787,Mario Fernández Alcocer,Mario Fernández Alcocer,193507,9
969143216462972,Felipe Cañizalez,Felipe Cañizalez,178658,3
123243941056130,Carlos Amaya,Carlos Amaya,166987,1
307701289662624,Carlos Fernando Motoa Solarte,Carlos Fernando Motoa Solarte,160368,2
133787883971402,Oscar Ramírez VAHOS,Oscar Ramírez VAHOS,160222,3
107269324429951,Víctor Ramos,Víctor Ramos,159411,187
454396071316750,Mauricio Salazar,Mauricio Salazar,155232,1
100351841692214,Coronel Jorge Gallego,Coronel Jorge Gallego,153371,5
113661078464726,Dagoberto Marín - Neiva el futuro es hoy,Construespacios,151564,3
102383079246422,Paulo Gómez,Paulo Gómez,150812,3
107405449071319,Con la suya,Con la suya,149161,17
466713146804873,Jonathan Vasquez,Jonathan Vasquez,147056,1
281475481867946,Jaime Raul Salamanca,Jaime Raul Salamanca,142387,1
1643303432550207,Gustavo Vélez,Gustavo Vélez,138836,16
1259770774053121,Politécnico COHAN - Medellín,Politécnico COHAN - Medellín,134709,1
100862467976065,Andrés Fandiño,Andrés Fandiño,131920,10
213474956085296,Diomara García Serrano,Diomara García Serrano,129079,10
101391859627743,Colombia sin miedo,Colombia sin miedo,126859,10
108233262091178,David Islem R,David Islem R,126565,3
1431824383809561,Camilo Torres,Camilo Torres,124462,5
299469560099835,Alcaldía de Cali,Alcaldía de Cali,123053,4
996217960453678,Crezcamos Juntos Caquetá,Crezcamos Juntos Caquetá,120930,11
168743617253,Greenpeace Colombia,Greenpeace Colombia,120768,6
345288946007447,Juan Diego Patiño Ochoa,Juan Diego Patiño Ochoa,116468,9
108077528892290,Andrés Zamora Rovira,Space Marketing,116417,2
106684492407666,Edgar Pallares,Edgar Pallares,116259,15
107847302040709,Tatiana Pantoja Pantoja,Tatiana Pantoja Pantoja,115639,2
873744039447179,Daniel Castaño,Daniel Castaño,112907,2
162392497782532,Genaro Redondo,Genaro Redondo,109396,8
104046148916576,Patricia de Hernandez,Patricia de Hernandez,105068,15
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,102638,8
482002058626250,Surany Arboleda Arias,Surany Arboleda Arias,101871,6
118514924593739,Tanque Seco,Tanque seco,99974,7
348250701862191,Guillermo Velandia Granados,Guillermo Velandia Granados,99718,6
324718631509952,Yaneth Quintero,Yaneth Quintero,99125,1
100119084876379,Lida Escobar,Lida Escobar,98646,4
629265973883892,Alcaldía de La Estrella,Alcaldía de La Estrella,98294,9
111447178634076,El Llano Al Día,El Llano Al Día,97438,2
43880852708,Amnistía Internacional Américas,These ads ran without a disclaimer,97221,1
910025949090028,César Rojas Ayala,César Rojas Ayala,95898,4
105848177845789,All Out en español,All Out Action Fund,94670,10
103879051990514,Didier Rave Zuluaga,Didier Rave Zuluaga,93846,14
184284351706738,Lotería de Bogotá,Lotería de Bogotá,90660,2
1379933302305788,Colegio Gimnasio Americano,Colegio Gimnasio Americano,90397,1
129340816734877,Consuelo berraca,Consuelo berraca,90073,2
113210471579556,Teresa Ramos - Construyamos Juntos,Teresa Ramos - Construyamos Juntos,87386,6
670081166403404,We Love Villavo,We Love Villavo,85037,7
553585915161201,Jhon Molina Putumayo,Jhon Molina Putumayo,82919,21
111136554742486,Karen Manrique,Karen Manrique,81787,2
451588681677173,Eduardo Contreras R,Eduardo Contreras R,81344,6
108675595132967,Karol Martínez Silva,Karol Martínez Silva,79539,3
275486829735525,Johan Steed,Johan Steed,79530,3
106083021215996,Todos por Medellín,Todos por Medellín,77825,4
691374267635241,Armando Córdoba,Armando Córdoba,77612,5
737705056388491,Ferney Chaparro Perdomo,Ferney Chaparro Perdomo,75339,2
416201871913815,Adolfo Romero,Adolfo Romero,75304,9
2156874387878167,Yilber Leandro Saavedra,Yilber Leandro Saavedra,73230,4
1535486953389914,Emerson Meneses Gonzalez,Emerson Meneses Gonzalez,73150,3
121276654241307,Jorge Eduardo Rojas,Jorge Eduardo Rojas,70124,2
108789541970291,Jose García Alcalde 2024-2027,Jose García Alcalde 2024-2027,66949,2
175318290704462,Concejal Felipe Laguna,Concejal Felipe Laguna,65841,3
838927469815494,Diana Diago,Diana Diago,65274,8
110036132129269,Alerta Noticias,Alerta Noticias,63935,6
257836801820119,Fernando Valencia Vallejo,Fernando Valencia Vallejo,63422,2
1422065121293841,Oscar Santos,Oscar Santos,63325,1
