Page ID,Page name,Disclaimer,Amount spent (THB),Number of ads in Library
101673076131930,พรรคเปลี่ยน,พรรคเปลี่ยน,1255265,199
101535845426970,พรรคไทยสร้างไทย,พรรคไทยสร้างไทย,164330,13
71254499739,กรณ์ จาติกวณิช - Korn Chatikavanij,กรณ์ จาติกวณิช - Korn Chatikavanij,125345,8
2222987881148969,อดีต ส.ส. กรณิศ งามสุคนธ์รัตนา เขตวัฒนา เขตคลองเตย เบอร์ 1 บัตร สีม่วง,อดีต ส.ส. กรณิศ งามสุคนธ์รัตนา เขตวัฒนา เขตคลองเตย เบอร์ 1 บัตร สีม่วง,108620,47
183238185051108,อรรถวิชช์ สุวรรณภักดี,อรรถวิชช์ สุวรรณภักดี,57120,11
102803105638809,ประชาธิปไตยกินได้,ประชาธิปไตยกินได้,46685,35
1123326217727200,อุดรมาร์เก็ตเพลส,อุดรมาร์เก็ตเพลส,42361,11
112953064222988,อั๋น ภูวดล วงษ์โสภณากุล,อั๋น ภูวดล วงษ์โสภณากุล,29996,17
108635927540997,เทมส์ ไกรทัศน์ - ภูเก็ต,เทมส์ ไกรทัศน์ - ภูเก็ต,29633,30
100156488333982,ศุภชัย นพขำ ปทุมธานี พรรคเพื่อไทย,ศุภชัย นพขำ ปทุมธานี พรรคเพื่อไทย,28656,13
104922975400463,ดร.ศิลป์ - ศิลปวิชญ์ น้อยสมมิตร,ดร.ศิลป์ - ศิลปวิชญ์ น้อยสมมิตร,28369,3
103742482695590,เจมส์ สรรเพ็ชญ ศรีสวัสดิ์ - James Sanphet Srisawat,Jiramit Gaysorn,28042,14
100206651558734,พรรคชาติพัฒนากล้า - ChartpattanaKLA Party,พรรคชาติพัฒนากล้า - ChartpattanaKLA Party,25903,4
105546651850693,วีรนันท์ ฮวดศรี-Weeranan Huadsri-ทนายป๊อก,Weeranan Huadsri,22925,71
241115389300595,คุณหญิงสุดารัตน์ เกยุราพันธุ์ Sudarat Keyuraphan,คุณหญิงสุดารัตน์ เกยุราพันธุ์ Sudarat Keyuraphan,22919,2
1476977969108613,จิ๊บ ศศิกานต์ วัฒนะจันทร์,Sasikarn Watthanachan,22481,2
329083600579850,เอกภัทร ภัทร์รัศมี,Krittin Maneerat,20008,30
149079361791677,พรรคเพื่อไทย,พรรคเพื่อไทย,19589,5
380016005493733,ไม่ธรรมดา,Akarat Nitibhon,19072,43
113516956981172,ขจรศักดิ์ ประดิษฐาน,ขจรศักดิ์ ประดิษฐาน,17359,17
197431367819037,กลุ่มรักพิษณุโลก - บวรเดช,บวรเดช ปาล์ม หล้าแหล่ง,16827,6
243465416352138,พรรคเพื่อชาติ,พรรคเพื่อชาติ,16174,3
2230596726985945,ฮาย ปวิศรัฐฐ์ ติยะไพรัช,บริษัท เวิร์ค 360 จำกัด,16071,5
2083379161750953,ชัยยศ ปัญญาไวย ประชาธิปัตย์ภูเก็ต,ชัยยศ ปัญญาไวย ประชาธิปัตย์ภูเก็ต,12813,6
100454798870209,พรรคเส้นด้าย - Zendai Party,พรรคเส้นด้าย - Zendai Party,12708,13
283908908680102,พรรคพลังธรรมใหม่,พรรคพลังธรรมใหม่,12639,11
111067427367211,กิตติพล รวยฟูพันธ์ เบอร์ 14 ผู้สมัคร สส เขตทุ่งครุ ราษฎร์บูรณะ พรรคเพื่อไทย,กิตติพล รวยฟูพันธ์ เบอร์ 14 ผู้สมัคร สส เขตทุ่งครุ ราษฎร์บูรณะ พรรคเพื่อไทย,12612,2
105308564750704,ณัฏฐ์ มงคลนาวิน,ณัฏฐ์ มงคลนาวิน,11900,12
107388582301945,เชาวยุทธ เชาว์กิตติโสภณ,เชาวยุทธ เชาว์กิตติโสภณ,10957,12
972019486321939,บู้ จเด็ศ จันทรา,จเด็ด จันทรา,10691,12
106212605666715,จ๋ายกวี  คนต่งห่อหยัดได้,Kaweejaiphuket,9165,6
103742482695590,เจมส์ สรรเพ็ชญ ศรีสวัสดิ์ - James Sanphet Srisawat,เกริกกฤษดา ทองแก้วสวัสดิ์,9000,8
100281742774712,อำนาจ วิชัย พะเยา,อำนาจ วิชัย พะเยา,8660,6
177438153830567,พลอยทะเล ลักษมีแสงจันทร์,พลอยทะเล ลักษมีแสงจันทร์,8537,3
104179515944602,ประชาธิปัตย์ จันทบุรี-ตราด,Unicronet - Digital Marketing Solution,8428,35
104014285798198,กานต์ กิตติอำพน,กานต์ กิตติอำพน,8105,7
1632492300342371,สยามนิวส์,Sue Siam Company Limited,8074,19
383969052150419,ชาญชัย อิสระเสนารักษ์,Assawin Issarasenarak,8024,11
467424870040934,ปกรณ์ อารีกุล,ปกรณ์ อารีกุล,7402,3
617620494922400,PPTV HD 36,PPTV HD 36,7202,10
108839095327193,โก้จ๋าย เอกวานิช,โก้จ๋าย เอกวานิช,7036,5
110119978657999,นพ.พลวิทย์ เจริญพงศ์,นพ.พลวิทย์ เจริญพงศ์,6966,18
414100949350619,ณัฐนันท์ กัลยาศิริ - ทนายบอน,ณัฐนันท์ กัลยาศิริ,6776,3
161651553861945,Amnesty International Thailand,Amnesty International Thailand,6667,3
