Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
100771226087265,Susie's Tips,Susie's Tips,14035,41
408582579294175,UK government,UK Government,9239,42
102639461303190,Fair Pay For All,Fair Pay For All,7106,205
6233536938,War Child UK,War Child UK,6107,27
241312696375349,National Education Union,National Education Union,4017,2
311627208673,WWF UK,WWF UK,3882,70
7715002593,UNICEF UK,Unicef UK,2816,6
9250349228,Greenpeace UK,Greenpeace UK,2480,186
10677003998,Shelter,Shelter,2256,489
10499876484,Compassion in World Farming,Compassion in World Farming,2144,118
348366988862054,Oxfam Campaigns,Oxfam Great Britain,1880,13
799576543492660,The Week Junior,The Week Junior,1786,55
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,1730,12
8807334278,Conservatives,The Conservative Party,1448,48
841894835830532,Electoral Commission UK,Electoral Commission UK,1399,23
260012884055691,Metropolitan Police Service,Metropolitan Police Service,1274,65
268801635305,Breast Cancer Now,Breast Cancer Now,1133,5
483680375497477,Shell Energy,Shell Energy Retail Limited,1128,20
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),1118,64
13047522725,Crimestoppers,Crimestoppers,1068,104
514212165305248,Leigh Day,Leigh Day,1033,69
7527864602,WaterAid UK,WaterAid UK,934,42
208573062515662,Freedom from Torture,Freedom from Torture,916,137
7043497714,Christian Aid,Christian Aid,886,24
10114144851,NSPCC,NSPCC,886,14
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,860,14
35671512696,World Animal Protection UK,World Animal Protection UK,851,41
19895907944,CAFOD,CAFOD,842,50
165099760197787,Welsh Government,Welsh Government,836,333
1046117708754519,Care4Calais,Care4Calais,812,39
121936349543,World Vision UK,World Vision UK,798,46
1613092172114946,DWP Digital,Department for Work and Pensions,771,6
97116898596,Sightsavers,Sightsavers,765,53
158077247591710,Refuge,Refuge,726,65
54779960819,United Nations,United Nations with Facebook Ad Credits,706,2
139695000173,Good Energy,Good Energy,616,29
158845110844485,British Deaf Association,British Deaf Association,604,11
59367068326,The Ramblers,The Ramblers,598,16
26698813123,British Red Cross,British Red Cross,596,15
47612991154,Dignity in Dying,Dignity in Dying,596,30
1738524969810037,Mission India UK,Mission India UK,566,8
143837658998810,WWT,Wildfowl and Wetlands Trust,559,24
248887561894779,Home Energy Scotland,Home Energy Scotland,557,8
7624294394,Amnesty International UK,Amnesty International UK,526,40
177855115588808,The Week UK,The Week UK,521,22
117476785190,Save the Children UK,Save the Children UK,498,14
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",486,7
103458012300068,Renters' Reform Coalition,Renters Reform Coalition,477,3
103359739162746,The News Agents,The News Agents,464,18
18044497940,Plan International UK,Plan International UK,457,53
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,450,3
192492137520412,HETAS,HETAS,447,2
108780457170240,Cut Carbon Not Forests,Cut Carbon Not Forests,411,4
239907059842,Childcare.co.uk,Childcare.co.uk,401,1
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,394,3
220543443746,International Rescue Committee - UK,International Rescue Committee UK,391,31
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,382,12
394936823930287,Age International,Age International,377,5
238394282845251,The Big Issue,The Big Issue,373,2
112712550420527,Ekō UK,SumOfUs,366,1
195754307110390,Right To Life UK,Right To Life UK,351,4
18168505158,The Woodland Trust,Woodland Trust,349,46
210786739051667,Woodland Trust Cymru,Woodland Trust,325,8
108951391565231,Help to Heat,Huw John Llewellyn,325,12
730993880393394,Michelle O'Neill,Sinn Féin,322,51
2047806148766050,Animal Equality UK,Animal Equality UK,317,1
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,313,7
8555757947,Tearfund,Tearfund,311,30
1160491283986885,Parent Club Scotland,Parent Club Scotland,309,12
25749647410,The Labour Party,The Labour Party,308,686
107310464728068,Britain Remade,BRM Futures Limited,299,6
442816382865338,Social Security Scotland,Social Security Scotland,290,8
13695746395,Guide Dogs UK,Guide Dogs,289,17
274651352565844,Oltco Ltd,Oltco Ltd,282,117
169042736456594,All Out,All Out,282,14
103156819362655,Essex Violence and Vulnerability Unit,Essex VVU,272,14
40409120801,Refugee Council,Andrea Corinaldesi,268,8
320344981331677,Net Zero Scotland,The Scottish Government,257,4
7214031395,Oxfam Great Britain,Oxfam Great Britain,250,21
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,246,55
103235614702554,Child Protection Scotland,Child Protection Committees Scotland,241,2
18366996074,War on Want,War on Want,239,19
490007667679401,Hugh James,Hugh James,237,4
200006375787,38 Degrees,38 Degrees,234,10
101958682650112,ESG UK,Energy Saving Grants,231,60
249209468838241,Good Law Project,Good Law Project,231,32
569834799727730,National Grid UK,National Grid UK,213,11
88845925295,Fairtrade Foundation,Fairtrade Foundation,212,9
1660600037490738,Guardian Labs,Guardian Labs,212,16
97708339756,Action for Children,Action for Children,211,10
401847960644025,Extinction Rebellion UK,Extinction Rebellion,210,43
138007436233900,Public Health Agency,Public Health Agency,209,7
912590792245688,NHS Negligence Claims,Online Legal Limited,206,1
175236169235474,"Berks, Bucks and Oxon Wildlife Trust - BBOWT",Berkshire Buckinghamshire and Oxfordshire Wildlife Trust,184,25
358126247463,Speech and Language UK,Speech and Language UK,179,12
16340868161,Northern Ireland Human Rights Commission,Northern Ireland Human Rights Commission,177,21
13533633585,National Trust,National Trust,171,3
