Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,14918897,100
23383061178,Prabowo Subianto,indonesia Adil makmur,14280073,15
317965655213024,Gerakan Nahdliyyin Bersatu,Gerakan Nahdliyyin Bersatu,6230133,2
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,6126069,22
100649018546817,GanjarFans,GanjarFans,6025026,44
106397652451725,Barisan Biru Langit,Barisan Biru Langit,5790765,19
102656349157647,Tugimanisme,Tugimanisme,4910037,104
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,4761191,42
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,3568868,16
102793242742002,Jaksapedia,JAKSAPEDIA,2503021,34
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,1495713,19
105078282583947,Rumah Kita Korsel,Ganjar Nusantara Indonesia,1241774,36
111833015239745,Sahabat Prabowo,Sahabat Prabowo,1224514,4
103115509465525,Achmad Fauzi Wongsojudo SH. MH.,Cak Fauzi JATIM,1221336,12
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,1103424,11
102141366190224,Saiful Halim,KBS,683506,5
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,644363,13
292939164731691,Relawan Herviano,Relawan Herviano,592402,30
104427162506872,Fakta Anies,Fakta Anies,587445,35
197545083607941,Harian Kompas,Harian Kompas,584380,7
101228692503239,Opini Publik,Opini Publik,572125,12
164909433966316,Suara Anies,Suara Anies,527305,8
1692066194401084,Aljambee News,Aljambee News,454519,1
103581752405141,Sobar Harahap,Sobar Harahap,407752,13
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,397311,8
349963858704476,Komit Digital,Komit Digital,385273,59
107743201140579,Diksar Satpam GPN PT Ganda Prabu Nusantara,These ads ran without a disclaimer,357006,1
101679818973699,Sahabat Ganjar Pranowo,Sahabat Ganjar Pranowo,316024,10
104830667806476,Melihat Indonesia,Melihat Indonesia,305955,2
108156498584853,Tetap Puan,Marabunta Family Cyber,280068,3
105523409172833,Kicauan Garuda,Kicauan Garuda,277990,3
