Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
1395939193764858,Marcel Ciolacu,Partidul Social Democrat,9958,32
1058116737612843,USR,Uniunea Salvați România,7201,10
178362315106,European Parliament,European Parliament,3127,6
163943696987223,Ziarul Puterea,Ziarul Puterea,1286,37
108295090637741,ASAP România,Fundatia The Institute,1152,7
321890494859228,Vlad Gheorghe,Vlad Gheorghe,1104,13
291177524360702,Partidul Social Democrat,Partidul Social Democrat,640,6
100187575506085,Bogdan Balaniscu,Partidul Social Democrat,456,5
180808795707557,Soldan George,Partidul Social Democrat,383,5
107898832590939,European Commission,European Commission,372,2
279454772645662,Nicu Ștefănuță,Nicu Ștefănuță,324,4
149371012371397,Newsweek Romania,Newsweek Romania,323,6
114319753592403,AFACERI.news,Trend Communication,323,9
101285816081220,Ilias Papageorgiadis,Ilias Papageorgiadis,300,6
581911828514783,Partidul Mișcarea Populară,Partidul Mișcarea Populară,277,5
1658924257659048,USR Sector 3,Partidul Uniunea Salvați România - Filiala Sector 3,273,1
578632118897040,Art Safari Bucharest,These ads ran without a disclaimer,238,3
1780528075550888,USR Vrancea,Uniunea Salvați România - USR,231,2
329619180721358,Cosette Chichirău,Cosette Chichirău,222,2
731035500293728,Siegfried Muresan,Siegfried Muresan,219,1
1559885467641191,Râul Alb,Râul Alb,211,8
557284874779877,Mihai Coteț,Mihai Cotet,195,2
102474776185233,Bejinaru Ion Bogdan,Bejinaru Ion Bogdan,189,3
1156150484398630,MozaiQ,MozaiQ,185,1
107029625474765,Nicușor Halici,PSD Vrancea,183,2
103971266033940,Mihai Enache,Mihai Enache,181,4
102601499822802,RMDSZ,RMDSZ,177,1
332232000196436,ARCA - Romanian Forum for Refugees and Migrants,ARCA Forumul Român pentru Refugiați și Migranți,176,6
101340741758468,Radu Pescar,Radu Pescar,175,6
176989973158138,Guvernare.net,Guvernare.net,165,1
109556372802910,USR Dolj,USR Dolj,162,1
1560147330888040,Winkler Gyula,Winkler Gyula,162,4
102743169253473,Reciclăm în România,Reciclăm în România,160,20
486358554821325,Sergiu Bîlcea,Sergiu Bîlcea,157,2
205001282852200,Milvus Group,Asociatia GRUPUL MILVUS,147,69
1871260176434584,USR Ilfov,USR Ilfov,145,2
1498149113813076,Florin Cîţu,Florin Cîţu,141,5
104217171285776,Asociația Industriei Lemnului - Prolemn,Asociația Industriei Lemnului - Prolemn,140,1
789998757706140,PNL Brăila,Partidul National Liberal Braila,138,1
104369154745548,Diana Stoica,Diana Stoica,137,2
