Location name,Amount spent (EUR)
Banská Bystrica Region,848
Bratislava Region,1118
Košice Region,1036
Nitra Region,939
Presov,975
Trenčín Region,680
Trnava Region,796
Unknown,≤100
Žilina Region,933
