Location name,Amount spent (USD)
Bocas del Toro Province,≤100
Chiriquí Province,187
Coclé Province,≤100
Colón Province,105
Darién Province,≤100
Herrera Province,≤100
Kuna de Madugandí,≤100
Kuna de Wargandí,≤100
Los Santos Province,≤100
Panamá Province,3195
San Blas,≤100
Unknown,≤100
Veraguas Province,≤100
