Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
184257548280251,Alberta's NDP,Alberta's NDP,10178,24
167800183238142,YourAlberta (Government of Alberta),YourAlberta (Government of Alberta),3485,11
149042028439970,Alberta Federation of Labour,Alberta Federation of Labour,3483,14
689157954518219,Danielle Smith,United Conservative Party,3102,5
169928686425623,UFCW Local 401,UFCW Local 401,2860,34
127240117332122,Volvo Car Canada,Volvo Car Canada,2528,2
102828041144081,Here For Students,Here For Students,2266,8
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,2111,14
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,2095,221
232428989879,Maybelline New York,Maybelline New York,1680,12
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,1616,21
286608955477734,realme,These ads ran without a disclaimer,1505,3
186266941387011,BMO Financial Group,BMO Financial Group,1440,4
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,1369,39
270323369737229,Elections Alberta,Elections Alberta,1182,19
439345863190331,Brad Bradford,Brad Bradford Campaign,1152,43
2130035313905321,Miranda Rosin,Miranda Dawn Rosin,1097,40
115835521825983,UNHCR Canada,UNHCR Canada,1088,16
154450024654,BC Teachers' Federation (BCTF),BC Teachers' Federation,1065,28
117109432079,CAMH Foundation,CAMH Foundation,1025,36
196322807083503,OECTA - Ontario English Catholic Teachers Association,OECTA - Ontario English Catholic Teachers Association,970,13
154462904588700,Enbridge Gas,Enbridge Gas,945,97
405377872902754,Canada Action,Canada Action,915,26
376006035816016,Storyworth,These ads ran without a disclaimer,863,11
9333642607,TELUS,TELUS,782,2
106348682400630,Nova - AI Chatbot,These ads ran without a disclaimer,763,4
901776976544599,RBC Wealth Management,RBC Wealth Management,756,4
108635379686,CNIB,CNIB,728,30
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,722,33
633812813408377,Elections Canada,Elections Canada,712,20
106183171866567,Fairness for Drivers,Fairness for Drivers,685,16
27234020592,UNICEF Canada,UNICEF Canada,668,13
106231507615280,Delivering Community Power - Vers des collectivités durables,Canadian Union of Postal Workers,641,7
105020357850802,Pivot,Pivot,609,16
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,593,19
23543314803,CUPE SCFP,CUPE SCFP,580,8
281999881613,World Vision Canada,World Vision Canada,573,5
163336718421,PSAC - AFPC,PSAC - AFPC,560,2
106172275200668,GetBuilding,GetBuilding,533,11
110298731950020,Branden Leslie for Portage-Lisgar,Branden Leslie Campaign,532,6
2130035313905321,Miranda Rosin,Miranda Rosin,530,25
261752512263,Canadian Red Cross,Canadian Red Cross,530,4
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,505,12
232894981968,Nature Conservancy of Canada / Conservation de la nature Canada,Nature Conservancy of Canada / Conservation de la nature Canada,499,64
283487578481273,Énergir,Énergir,497,10
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,479,50
590117937780756,Oil Sands Action,Canada Action,476,5
110905578614041,Drax Group Canada,Drax Group Canada,472,92
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,462,5
104853517861788,Surrey’s Say on Policing,National Police Federation,440,3
1097840090260804,National Police Federation,National Police Federation,408,121
114849617772737,Care2 Canada,Press Pause Collective,398,19
269577048182,Stollery Children's Hospital Foundation,Stollery Children's Hospital Foundation,389,102
235872037238940,She Is Indigenous,Les Femmes Michif Otipemisiwak / Women of the Métis Nation,386,175
195608229977,BC NDP,BC NDP,382,6
113707256426,Rachel Notley,Alberta's NDP,375,2
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,368,49
354244238489143,"Rakhi Pancholi, MLA Edmonton-Whitemud","Rakhi Pancholi, MLA Edmonton-Whitemud",347,2
453724058039992,viaSport British Columbia,viaSport British Columbia,344,16
19750184960,Greenpeace Canada,Greenpeace Canada,342,194
372498358268,Manitoba NDP Caucus,Manitoba NDP Caucus,340,16
160136850711053,CUPE Ontario,CUPE Ontario,330,24
108573293861969,Grain Farmers of Ontario,Grain Farmers of Ontario,325,3
397610640623766,Saskatchewan Teachers' Federation,Saskatchewan Teachers' Federation,312,9
200480966638039,Supremacy 1914,These ads ran without a disclaimer,300,2
2160774464156561,Rebecca Schulz,Rebecca Schulz,297,1
107385241806,Plan International Canada,Plan International Canada,292,28
203485052997041,Hospital Employees' Union,Hospital Employees' Union,291,6
106917558391358,Alliance Nouvelles voies,Pathways Alliance,289,4
143249880633,World Animal Protection Canada,World Animal Protection Canada,284,30
186563811522,Centrale des syndicats du Québec (CSQ),Centrale des syndicats du Québec (CSQ),284,13
1583430205202800,City of Toronto,City of Toronto - Your Local Government,281,4
177741812241442,SCFP-Québec,le SCFP,277,71
433042703535858,Prasad Panda,Prasad Panda,277,6
625254780822339,CUPE Manitoba,CUPE MB,266,6
152467601467262,BMO Groupe financier,BMO Financial Group,266,4
925033857594085,SureHealth Canada by GreenShield,SureHealth,263,72
454725997987367,Manitoba Association of Health Care Professionals - MAHCP,Manitoba Association of Health Care Professionals,260,8
658318450979357,Globe Content Studio,Globe Content Studio,257,2
