Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,48572,24
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,45726,76
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,10752,6
2214398435317853,CNN Prima NEWS,FTV Prima,10403,2
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,3476,7
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,3441,8
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,2005,15
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1864,5
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,1827,2
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,1690,3
609246842426009,Rekonstrukce státu,Rekonstrukce státu,1516,5
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,1340,3
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,1279,2
356448681873897,Mikuláš Peksa,Mikuláš Peksa,1179,7
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,1035,5
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",1018,12
1956144064659620,BlueTV,Aliance pro budoucnost,918,3
137778619615350,Voyo.cz,TV Nova s. r. o.,909,3
137301989386,Aktuálně.cz,Aktuálně.cz,898,4
424114981002397,Český rozhlas Plus,Český rozhlas,888,35
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,888,5
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,839,4
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,837,6
52479821102,Týdeník Respekt,Týdeník Respekt,822,4
102090718057736,Urban Developers and Investors,"Urban Developers and Investors, s.r.o.",786,2
579215965436046,JSNS,"Člověk v tísni, o.p.s.",781,3
251656685576,KDU-ČSL,KDU-ČSL,751,5
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,749,19
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,743,2
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,714,8
197010357446014,Ondřej Prokop,Ondrej Prokop,669,3
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,616,4
693725074166331,Naše zdravotnictví,Naše zdravotnictví,614,8
117823623864,Transparency International ČR,Transparency International ČR,613,11
108726857444837,České zájmy v EU,DFMG,598,1
1469427909957890,Reportér magazín,Reportér magazín,583,1
103779080972210,Youradio Talk,Youradio Talk,578,9
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,574,1
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,530,4
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,520,4
178362315106,European Parliament,European Parliament,509,7
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,497,5
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,463,20
356451014434612,Marian Jurečka,KDU-ČSL,409,3
100113408672905,Probinex,Probinex,403,2
108973609370,Linka bezpečí,Linka bezpečí,361,2
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,350,4
496346277123749,Piráti Ústecký kraj,Česká pirátská strana,337,1
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,329,4
171936526824,EKONOM.cz,"Economia, a.s.",324,2
310340246475353,Nové Boleslavsko,Nadační fond ŠKODA AUTO,324,1
343857975108,AFS Mezikulturní programy - Czech Republic,AFS Mezikulturní programy o.p.s.,314,5
103005225924210,Debatní spolek,Debatní spolek,309,4
108370411908373,Čistá a Bezpečná Bílina,Tomáš Vandas,300,1
369035059843617,REMAX Delux,Tomáš Šimek,291,2
155406703122,Arnika,Arnika - Centrum pro podporu občanů,283,7
90002267161,TOP 09,TOP 09,260,3
107563435940797,Skanska v ČR a SR,Skanska,232,5
124212050978293,Kverulant org,Kverulant org,232,1
291082344834788,Daikin Czech Republic,These ads ran without a disclaimer,228,1
