Location name,Amount spent (EUR)
Andalusia,3354
Aragón,581
Balearic Islands,592
Cantabria,199
Castilla y Leon,639
Castilla-La Mancha,566
Cataluña,3819
Comunidad Valenciana,2210
Comunidad de Madrid,2737
Extremadura,417
Galicia,827
Islas Canarias,1078
La Rioja,≤100
Navarra,252
País Vasco,663
Principality of Asturias,393
Region of Murcia,470
Unknown,≤100
