Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
217517810298674,地方政治觀察家,皮爾森數據,33803,339
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,32132,140
103857238714502,政治熱潮觀察站,威廷劉,24411,351
286487218798,遠見雜誌,遠見雜誌,24307,6
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),13886,34
693907914395620,良杯製所 Oolab,良杯製所 Oolab,13886,8
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,9112,7
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,8867,3
122434861151717,Dulux 得利塗料,These ads ran without a disclaimer,7909,1
246517878713911,劉家昌,勇勳沈,7437,1
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,7270,16
106801464127093,目目非營利 MUVE NPO,目目非營利,6870,17
246466875374448,德國萊因 TÜV Rheinland,德國萊因 TÜV Rheinland,6419,5
113021403762187,法律協會-債務協商 更生 清算 -全台服務,傢宇 吳,4513,2
177161918975981,基督教芥菜種會,基督教芥菜種會,4117,22
277223962685223,Nespresso.TWN,Nespresso.TWN,3376,12
219315794887869,聯合報,聯合報股份有限公司,3246,32
104641789632448,中華鯨豚協會  Taiwan Cetacean Society,These ads ran without a disclaimer,3060,5
236435087072571,綠色公益,財團法人綠色公益基金會,3055,1
167913323845559,FNG世代設計｜為了下一代而設計,FNG世代設計｜為了下一代而設計,2692,6
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2477,10
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,2436,17
158025223269,今周刊,今周刊,2429,6
945888608794185,聯博 - 81樓的基金筆記,聯博 - 81樓的基金筆記,1905,2
113761234998842,温宗諭,博盛侯,1805,4
211730475524462,大陸委員會,大陸委員會,1743,5
322447507832934,文茜的世界周報 Sisy's World News,文耀胡,1657,1
247279973061,日立冷氣 Hitachi Air Conditioning,These ads ran without a disclaimer,1655,1
152479095435700,茶樹莊園 Tea Tree Garden,花仙子 Farcent,1639,2
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,1637,41
1212271885604995,社團法人愛的延續公益協會,社團法人愛的延續公益協會,1630,1
650500068416528,無國界醫生 / Médecins Sans Frontières (MSF),無國界醫生 / Médecins Sans Frontières (MSF),1619,4
235679595900,民視新聞,民視新聞,1535,7
101643786051216,楊昌德 新竹縣議員,Maggie Chen,1500,1
108696572024879,民視佮你講（Bîn-sī kah lí kóng）,民視新聞,1458,5
1537741526464370,桃園市議長邱奕勝,奕勝 邱,1452,4
779960838880307,蔡蕥鍹,蕥鍹 蔡,1398,1
109951060795057,森林城市協會,傑任莊,1311,2
390569611008641,願景工程基金會 Vision Project,願景工程基金會,1272,25
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,1188,5
1868765246771155,營養師 張語希,These ads ran without a disclaimer,1126,1
1890263611238474,陳冠廷 Kuan-Ting Chen,陳冠廷,1126,1
406032763155456,Page names,These ads ran without a disclaimer,1044,1
1621835121361449,陳超明-阿明哥粉絲團,超明 陳,991,3
107967864993250,SOGA STOP！,財團法人隆中向上教育基金會,981,3
368397373312842,游顥,游顥,976,1
773445392783613,嘉義多一點,嘉義多一點,975,1
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,974,16
107061308725353,京華廣場頂級商辦園區,京華廣場頂級商辦園區,954,12
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,942,10
456170574528072,蘇巧慧,蘇巧慧,912,2
102411719983,舒翠玲,翠玲 舒,868,4
285499948144519,嘉義市政府社會處,威宇 陳,867,1
1629474157289221,小牛頓,小牛頓科學教育有限公司,863,11
104478515128771,自忠學堂,Kaiwun Lin,817,9
151776788178402,TechOrange 科技報橘,流線傳媒股份有限公司,804,3
324041984468908,立志中學,立志中學,762,2
191690867518507,江啟臣,江啟臣,757,2
333186223520260,王三郎嚴選,These ads ran without a disclaimer,739,1
164483516927300,張景嵐,張景嵐,735,1
126535244622269,台北市議員 李柏毅,李柏毅,731,1
104624290080479,張育美,翊斌黃,711,3
1649151078446134,卓冠廷,冠廷卓,701,22
107561193936634,南投小鋼炮曾琮愷,歷軒郭,699,1
1339118476184144,復華金管家：投資人生一定要加的朋友,復華證券投資信託股份有限公司,696,1
465616346853075,RE-THINK 重新思考,RE-THINK 重新思考,691,7
327941870899267,元智大學 i Life,元智大學 i Life,690,1
188358792124,聯經出版,聯經出版,680,4
189061482332,張嘉郡,嘉郡張,668,1
791870507594526,利樂創新界,利樂創新界,641,15
217802801759737,郭昭巖粉絲團,郭昭巖粉絲團,635,1
188014637904753,行政院環境保護署,行政院環境保護署,603,3
113115841660729,廖偉翔,偉翔廖,603,4
180516279238465,桃園市立美術館 Taoyuan Museum of Fine Arts,桃園市立美術館 Taoyuan Museum of Fine Arts,593,9
101297638763256,識媒體,識媒體,591,5
449156429152075,麻吉理財顧問公司,黃詩凭,558,1
101176989480437,九槍 And Miles to Go Before I Sleep,九槍 And Miles to Go Before I Sleep,557,3
1787630811500182,臺中市政府交通局,臺中市政府交通局,549,1
175549807657,台達基金會,台達基金會,542,4
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,530,2
100822985194227,Đang làm gì vậy?,These ads ran without a disclaimer,527,2
481065478629613,The News Lens 關鍵評論網,The News Lens 關鍵評論網,522,2
725501890978632,游淑慧 台北市議員,游淑慧,470,1
107478432346054,郭台銘+1,Kaiwun Lin,454,5
267210596804238,啟德機械起重工程-股公司,鈺梅蔡,446,2
170671044596,天主教善牧基金會,天主教善牧基金會,441,9
1014522188609435,李明賢 -阿賢之聲,明賢 李,428,2
171271809554883,ViewFinder,ViewFinder,416,1
100900089572253,賤民賤解,賤民賤解,411,2
1448047902111768,顏寬恒,顏寬恒,385,1
702149076622699,社團法人台灣生命教育學會-病人自主研究中心,社團法人台灣生命教育學會 病人自主研究中心,361,1
794188814045662,新業建設 Hsinyeh,新業建設股份有限公司,345,1
720492554670764,李國璋 新竹市東區市議員,李國璋 新竹市東區市議員,326,1
