Location name,Amount spent (EUR)
Alytus County,433
Kaunas County,1542
Klaipėda County,963
Marijampolė County,181
Panevėžys County,285
Tauragė County,108
Telšiai County,235
Unknown,≤100
Utena County,290
Vilnius County,3068
Šiauliai County,532
