Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,10148,77
100771226087265,Susie's Tips,Susie's Tips,9719,12
102639461303190,Fair Pay For All,Fair Pay For All,8137,186
33268280976,Disasters Emergency Committee (DEC),Disasters Emergency Committee (DEC),5490,62
121936349543,World Vision UK,World Vision UK,4082,29
7715002593,UNICEF UK,Unicef UK,3703,8
9250349228,Greenpeace UK,Greenpeace UK,2573,107
220832481274508,Premier League,Premier League,2353,1
311627208673,WWF UK,WWF UK,2278,46
10677003998,Shelter,Shelter,1887,567
799576543492660,The Week Junior,The Week Junior,1666,59
514212165305248,Leigh Day,Leigh Day,1652,94
13047522725,Crimestoppers,Crimestoppers,1530,131
10499876484,Compassion in World Farming,Compassion in World Farming,1330,80
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,1198,1
45986010500,Barnardo's,Barnardo's,1173,10
483680375497477,Shell Energy,Shell Energy Retail Limited,1134,20
268801635305,Breast Cancer Now,Breast Cancer Now,1124,13
35671512696,World Animal Protection UK,World Animal Protection UK,1094,68
348366988862054,Oxfam Campaigns,Oxfam Great Britain,980,10
6233536938,War Child UK,War Child UK,953,101
10114144851,NSPCC,NSPCC,903,18
7043497714,Christian Aid,Christian Aid,880,32
220543443746,International Rescue Committee - UK,International Rescue Committee UK,850,16
158077247591710,Refuge,Refuge,849,69
117476785190,Save the Children UK,Save the Children UK,846,18
177855115588808,The Week UK,The Week UK,821,38
1613092172114946,DWP Digital,Department for Work and Pensions,812,6
165099760197787,Welsh Government,Welsh Government,785,318
19895907944,CAFOD,CAFOD,735,66
25749647410,The Labour Party,The Labour Party,633,247
18044497940,Plan International UK,Plan International UK,615,55
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),591,45
59367068326,The Ramblers,The Ramblers,583,9
200006375787,38 Degrees,38 Degrees,581,8
108951391565231,Help to Heat,Huw John Llewellyn,568,16
101255718164248,350 UK,350.org,557,16
7624294394,Amnesty International UK,Amnesty International UK,557,40
7527864602,WaterAid UK,WaterAid UK,555,38
698773137204706,Give My View,Built-ID,549,14
107310464728068,Britain Remade,BRM Futures Limited,526,23
18168505158,The Woodland Trust,Woodland Trust,479,44
841894835830532,Electoral Commission UK,Electoral Commission UK,471,11
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,459,12
109373162081317,Главное сегодня,These ads ran without a disclaimer,445,1
106946654868342,Water's Worth Saving,Water UK,441,126
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,436,14
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,432,9
260012884055691,Metropolitan Police Service,Metropolitan Police Service,428,26
211614899544570,Long Live The Local,British Beer & Pub Association,402,36
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,398,4
11965205188,Practical Action,Practical Action,382,15
1738524969810037,Mission India UK,Mission India UK,360,7
195754307110390,Right To Life UK,Right To Life UK,357,3
353224381469808,ifaw,IFAW,357,44
88845925295,Fairtrade Foundation,Fairtrade Foundation,343,52
210786739051667,Woodland Trust Cymru,Woodland Trust,338,8
442816382865338,Social Security Scotland,Social Security Scotland,304,3
1660600037490738,Guardian Labs,Guardian Labs,301,8
1586251881644270,Keir Starmer,The Labour Party,300,86
104117508042217,Spitting Image,Fifty Technology Ltd.,293,2
138007436233900,Public Health Agency,Public Health Agency,289,5
200480966638039,Supremacy 1914,These ads ran without a disclaimer,284,1
912590792245688,NHS Negligence Claims,Online Legal Limited,273,1
102639461303190,Fair Pay For All,Maddison Clarke,272,30
112712550420527,Ekō UK,SumOfUs,272,1
274651352565844,Oltco Ltd,Oltco Ltd,271,113
8423257659,Simon Brodkin,Avalon,266,23
47612991154,Dignity in Dying,Dignity in Dying,254,7
39605200520,ActionAid UK,ActionAid UK,254,11
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,252,3
241312696375349,National Education Union,National Education Union,247,69
394936823930287,Age International,Age International,236,7
249209468838241,Good Law Project,Good Law Project,234,31
159969930741814,The Wildlife Trusts,The Wildlife Trusts,218,11
404114017051274,The Proud Trust,The Proud Trust,214,3
175067939218623,Mercy Corps - Europe,Mercy Corps Europe,212,7
112482371099301,NUS UK - National Union of Students Campaigns,National Union of Students (United Kingdom),211,13
121292038029801,The Passage Charity,The Passage,204,27
101958682650112,ESG UK,Energy Saving Grants,203,50
401847960644025,Extinction Rebellion UK,Extinction Rebellion,196,41
103835971750,Orbis UK,Orbis UK,194,27
18366996074,War on Want,War on Want,193,20
490007667679401,Hugh James,Hugh James,190,6
1645963095654688,Healthier Scotland,The Scottish Government,189,4
175236169235474,"Berks, Bucks and Oxon Wildlife Trust - BBOWT",Berkshire Buckinghamshire and Oxfordshire Wildlife Trust,188,27
175338329150218,Help For Heroes,Help for Heroes,182,64
547761111920012,Anglian Water - Love Every Drop,Anglian Water,181,9
102734363097680,Group B Strep Support (GBSS),Group B Strep Support (GBSS),179,15
2047806148766050,Animal Equality UK,Animal Equality UK,177,3
101183108039162,P1vital,P1vital,172,35
246872175166,Action Against Hunger UK,Action Against Hunger UK,159,38
11055104471,ONE,ONE Against Poverty (UK),152,27
601388547012748,Ecologi,Ecologi,145,21
18933990398,Stonewall,Stonewall UK,144,5
25010947137,ShelterBox,ShelterBox,137,14
124471347603278,Positive Money UK,Positive Money,137,2
190194154347100,Llywodraeth Cymru,Llywodraeth Cymru,134,190
730993880393394,Michelle O'Neill,Sinn Féin,134,51
603389616739829,Bite Back 2030,Bite Back 2030,134,3
46074836918,The Trussell Trust,Trussell Trust,133,1
158298700898126,Global Witness,Global Witness,127,8
110538548040758,Care2 UK,John Ayling & Associates,125,19
349596960793,Leeds City Council,Leeds City Council,122,11
113460361247515,Financial Mastery with Dr Maaz,These ads ran without a disclaimer,120,2
114651147002520,SSE Energy Solutions,SSE,119,5
77680316823,Finisterre,Finisterre,118,2
290498754454402,European Movement UK,European Movement UK,114,8
100854403381908,Pay Justice,Pay Justice,111,5
346684596111093,KinKind,KinKind Ltd,108,8
246315845720314,Greater Manchester Combined Authority,Greater Manchester Combined Authority,106,3
22995651352,Ticketmaster United Kingdom,These ads ran without a disclaimer,106,11
314545075249245,Glasgow City Council,Spiritmedia Ltd.,105,1
1046117708754519,Care4Calais,Care4Calais,103,8
215907465093956,Somerset County Council,Somerset County Council,102,7
320344981331677,Net Zero Scotland,The Scottish Government,≤100,1
358706239805,Scope,Scope,≤100,14
190429611012985,Wandsworth Council,Wandsworth Council,≤100,1
13533633585,National Trust,National Trust,≤100,2
13655260370,Penguin Books,Penguin Books,≤100,4
310039442421596,Scottish Labour Party,Scottish Labour Party,≤100,5
101064776613325,Charles Tyrwhitt,Charles Tyrwhitt,≤100,1
113728932022446,Internet Watch Foundation,Internet Watch Foundation,≤100,2
245990448763142,Steve Brine MP,The Conservative Party,≤100,2
111503161740182,AGBI,AGBI,≤100,13
560649684388874,Robert Largan MP,Conservatives,≤100,2
1509476925970053,Chloe Smith MP,The Conservative Party,≤100,2
