Location name,Amount spent (EUR)
Banská Bystrica Region,775
Bratislava Region,947
Košice Region,1010
Nitra Region,817
Presov,1130
Trenčín Region,659
Trnava Region,601
Unknown,≤100
Žilina Region,787
