Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
210778132327279,Prima,Prima,7338,8
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",2869,3
251656685576,KDU-ČSL,KDU-ČSL,2503,10
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,2122,17
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,2049,20
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,1924,12
111041662264882,ČSSD,ČSSD,1903,1
356451014434612,Marian Jurečka,KDU-ČSL,1583,6
107898832590939,European Commission,European Commission,1502,4
109629611650694,"Good Clothes, Fair Pay",These ads ran without a disclaimer,1428,2
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,1073,5
1469427909957890,Reportér magazín,Reportér magazín,992,2
118636354851151,ODS Pardubice - oblastní sdružení,ODS - Občanská demokratická strana,928,1
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,923,6
267751653384029,Pardubický kraj,Pardubický kraj,917,3
147547541961576,Council of the European Union,Council of the European Union,908,2
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,869,3
1956144064659620,BlueTV,Aliance pro budoucnost,818,1
378827025796132,Peak.cz,Peak.cz,678,13
90002267161,TOP 09,TOP 09,676,3
112832651308203,Stejná odměna,Česká rada sociálních služeb,659,8
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,620,19
693725074166331,Naše zdravotnictví,Naše zdravotnictví,583,5
132373033451174,PR Klub,"PR Klub, z. s.",583,4
117823623864,Transparency International ČR,Transparency International ČR,553,9
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",532,6
100201752249169,Spolu21,Občanská demokratická strana,523,4
124212050978293,Kverulant org,Kverulant org,519,2
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,512,2
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,498,5
315972808450196,ČSOB,ČSOB,488,1
169065407139584,Tilt,European Greens,483,8
545254525495201,Pravý břeh - Institut Petra Fialy,"Pravý břeh, z.s.",474,3
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,462,22
200480966638039,Supremacy 1914,These ads ran without a disclaimer,458,3
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,445,7
108537032055709,Meta,These ads ran without a disclaimer,441,1
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,428,2
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,406,2
424114981002397,Český rozhlas Plus,Český rozhlas,396,28
139379141293,Paměť národa,"Post Bellum, z.ú.",384,1
108726857444837,České zájmy v EU,DFMG,366,1
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,343,7
192011067504855,Do práce na kole - AutoMat,"AutoMat, z.s.",333,2
100843142503124,ZjistiVíc.cz,Zjisti víc,331,1
178362315106,European Parliament,European Parliament,324,4
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",306,2
206045673805,Deník.cz,VLTAVA LABE MEDIA a.s.,302,3
52479821102,Týdeník Respekt,Týdeník Respekt,297,3
1797988800487493,eLegal advokátní kancelář,eLegal advokátní kancelář,295,4
107776678913414,Michal Slavík,Michal Slavík,285,1
367656464950,TOP 09 - Praha 10,TOP 09 - Praha 10,274,1
461430503957309,TOP 09 - Praha 6,TOP 09,271,1
257529307701966,Jiří Pospíšil,TOP 09,262,4
437293906329369,SnadnaMaturita.cz,SnadnaMaturita.cz,255,1
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,255,1
551976351670874,Zdeněk Hraba,Zdeněk Hraba - senátor,239,8
242117635912490,ODS - Plzeňský kraj,Občanská demokratická strana,236,9
280617905401953,Alexandra Udženija,Občanská demokratická strana,231,2
125830487980906,Solární asociace,Solární asociace,222,2
321762510282,Michal Kučera,Michal Kučera,207,4
332418787330819,VOK - Volba pro kraj,"Volba pro kraj, politické hnutí",204,1
400970967000022,Jan Zahradil,Jan Zahradil,203,1
123858471641,iROZHLAS.cz,Český rozhlas,203,2
1533965953549869,Jaroslav Demčák,These ads ran without a disclaimer,186,1
1815379688541829,Jiří Nedvěd - zastupitel,Nedvěd Jiří,183,1
102368582415300,Hnutí za levnější vodu v Protivíně,"PRodukujeme, s. r. o.",183,6
229294384295513,"Přemysl Rabas, senátor",Premysl Rabas,181,1
104940818596176,Akordy Václava Hnátka,Michaela Kaufmanová,179,2
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,170,4
307333759374560,Česká národní banka,Česká národní banka,167,1
