Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
65929129383,Røde Kors,Røde Kors,25712,29
26458152911,SOS Børnebyerne,SOS Børnebyerne,9323,26
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,6860,52
59143726810,Psykiatrifonden,Psykiatrifonden,5002,8
633648073469576,Folketingets EU-Oplysning,Folketingets EU-Oplysning,4254,30
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,3767,31
12860228293,Politiken,Politiken,3279,7
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,3219,4
867877683280051,Weekendavisen,Weekendavisen,2986,28
101875098313543,Andel,Andel,2803,20
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,2500,23
748887235210811,Obton Forvaltning A/S,Obton A/S,2488,26
399210657232918,PlanBørnefonden,PlanBørnefonden,2190,23
12787473132,Berlingske,Berlingske,2153,46
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,1765,6
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,1731,8
55365680705,Greenpeace Danmark,Greenpeace Danmark,1258,24
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,1186,18
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1163,8
304554445813,Videncentret Bolius,Videncentret Bolius,1161,13
250994288337708,Sex og Samfund,Sex og Samfund,1097,8
102154048301476,Lederstof.dk,Lederne,972,19
133707013355759,Danner,Danner,971,1
267019152979,"DPU, Aarhus Universitet",Carsten Henriksen,873,3
246977185497434,Plastic Change,Plastic Change,862,22
126543540781090,Ældre Sagen,Ældre Sagen,840,17
144098125661833,Nordea Invest,Nordea Invest,827,5
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,794,3
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,781,32
72672361910,Børns Vilkår,Børns Vilkår,711,9
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,680,1
130388840342741,Danske Bank,Danske Bank,677,4
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,627,10
146956228206,Red Barnet Ungdom,Red Barnet Ungdom,623,18
2047554945456852,Climaider,Climaider,484,4
405892706501089,Med Israel for fred - MIFF Danmark,MIFF (Med Israel for fred),466,1
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,460,1
22030968736,Anima,Anima,440,5
427213910721659,Dansk Blindesamfund,Dansk Blindesamfund,433,5
110560691837684,SolCompagniet,SolCompagniet,431,1
314676938743,DM din akademiske fagforening,DM,424,21
119769598101853,Konservativ Ungdom,Konservativ Ungdom,414,2
334571029981175,DM og MA studerende,DM,385,4
304554445813,Videncentret Bolius,Bolius,366,3
287306323369,Børnecancerfonden,Børnecancerfonden,358,2
437410226312057,Københavns Kommune,Københavns Kommune,350,5
41459763029,Socialdemokratiet,Socialdemokratiet,343,8
1550050698545795,Artpusher,Artpusher,322,6
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,290,2
547601668763372,Lizette Risgaard,Fagbevægelsens Hovedorganisation,285,1
1704424023182897,Politiken Historie,Politiken Historie,249,15
125934997444897,SuperBrugsen,Coop,238,2
246097715413231,Alkohol & Samfund,Alkohol & Samfund,237,7
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,200,25
36664432940,Amnesty International Danmark,Amnesty Danmark,183,14
1405355586351630,Carlsbergfondet,Carlsbergfondet,174,4
109832114803166,Videnskabsår22,Videnskabsår22 c/o Videnskabernes Selskab,167,4
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,160,10
67571270393,Red Barnet,Red Barnet,145,3
1708794009385812,Randers Arkitekten,Morten Storgaard,144,2
181330585392156,Skattestyrelsen,Skattestyrelsen,140,1
458650074898193,Indblik.dk,Indblik.dk,137,7
182121298931589,Odense Kommune,Odense Kommune,135,1
1724068710936501,Anja C Jensen,HK Danmark,130,6
852608988134698,Tikko,Tikko,122,1
109440254274204,Sara Darling Jørgensen,SF,107,3
700095613395112,AarhusGuiden,AarhusGuiden,105,1
384003985972,Greentel,Greentel,≤100,4
494902077334290,Tuborgfondet,Tuborgfondet,≤100,6
646746285466931,Nye Borgerlige,Nye Borgerlige,≤100,9
