Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
1395939193764858,Marcel Ciolacu,Partidul Social Democrat,7669,21
291177524360702,Partidul Social Democrat,Partidul Social Democrat,1845,6
243027859216579,Alfred Simonis,Partidul Social Democrat,1350,7
990747367737692,Cătălin Drulă,Uniunea Salvați România,1225,1
178362315106,European Parliament,European Parliament,969,3
163943696987223,Ziarul Puterea,Ziarul Puterea,917,32
207741001672,Speranta pentru Romania,Speranta pentru Romania,859,25
138896782840976,Biroul Parlamentului European în România,Biroul Parlamentului European în România,596,3
686190454826244,Declic,Declic,485,142
245094455536925,FOUR PAWS,These ads ran without a disclaimer,413,2
106601982707612,Fundatia Vodafone Romania,Fundatia Vodafone Romania,354,3
168243139877442,BZI,BZI,352,4
114319753592403,AFACERI.news,Horia-Marius Bogdan,321,8
108295090637741,ASAP România,Fundatia The Institute,317,5
176989973158138,Guvernare.net,Guvernare.net,314,4
112664490103704,Salvăm România,Salvăm România,276,4
988607871174850,Grupul de Investigatii Politice,Grupul de Investigatii Politice,275,1
123526378261795,Stiri Locale,Stiri Locale,264,5
731035500293728,Siegfried Muresan,Siegfried Muresan,247,2
697451833786949,Mihai Polițeanu,POLITEANU MIHAI-LAURENTIU,238,6
13204463437,"UNHCR, the UN Refugee Agency",These ads ran without a disclaimer,224,14
110665943772240,Virgil Pirvulescu,Virgil Pirvulescu,219,1
107236228539491,Ion Belu,Ion Belu,216,3
1504323906337545,Litere.net,litere.net,212,2
1047658422027323,Dan Ivan,Ivan Dan,172,3
109518833786428,LOGS Grup de Inițiative Sociale,LOGS Grup de Inițiative Sociale,169,1
360828814115641,Asociatia Slujire Crestina,Asociatia Slujire Crestina,154,3
1577877239102295,Nicolae Ionel Ciucă,Partidul National Liberal,147,2
321890494859228,Vlad Gheorghe,GHEORGHE VLAD-DAN,146,11
490181697757865,Antal Lóránt,Birou Senatorial Antal Lóránt Szenátori Iroda,139,4
149371012371397,Newsweek Romania,Newsweek Romania,137,4
1653726584879481,Mihai Fifor,Fifor Mihai,134,3
220579784732993,Daniel Buda,Buda Daniel,129,4
200504554237674,USR Teleorman,USR Teleorman,128,2
182546041796641,Costel Alexe,Costel Alexe,126,1
101340741758468,Radu Pescar,Pescar Radu Mircea,126,8
112599703659958,Green News,ASOCIATIA GREEN ACADEMY,124,4
557284874779877,Mihai Coteț,Mihai Cotet,122,1
1871260176434584,USR Ilfov,USR Ilfov,118,2
1796777377209154,Regia Nationala a Padurilor - Romsilva,Regia Nationala a Padurilor - Romsilva,118,4
203522683752565,Stelian Bujduveanu,Bujduveanu Stelian,118,5
444661942362092,USR Sector 4,USR Sector 4,117,1
186612088034700,Facias - Fundatia pentru Apararea Cetatenilor Impotriva Abuzurilor Statului,FACIAS,116,5
165467823513147,Alin Tișe,Alin Tișe,116,2
219945448554768,Ministerul Investitiilor si Proiectelor Europene,Gabriel Bujor,116,5
108312994755354,USR Tineret Mureș,USR Tineret Mureș,114,2
160699447395598,Saptamana in Oltenia,Saptamana in Oltenia,110,1
971907786352729,USR Cluj,USR PLUS Cluj,107,4
113009310432947,Cheșa Ilie,Chesa Ilie,104,1
181375448581167,Partidul Naţional Liberal,Partidul National Liberal,102,2
1738339926491503,Silviu Dehelean,Silviu Dehelean,101,1
486358554821325,Sergiu Bîlcea,Sergiu Bîlcea,≤100,1
104903512152451,Ionel Sandu - Pagina Oficiala,Ionel Sandu,≤100,1
