Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,29512,19
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,10537,3
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,3649,8
251656685576,KDU-ČSL,KDU-ČSL,3294,9
2214398435317853,CNN Prima NEWS,FTV Prima,3089,1
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,2414,4
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,2366,6
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,2326,62
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",1796,1
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,1701,24
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,1580,4
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,1557,4
424114981002397,Český rozhlas Plus,Český rozhlas,1395,35
287724754662359,HateFree Culture,HateFree Culture,1228,5
1469427909957890,Reportér magazín,Reportér magazín,1120,2
105387355400016,Svoboda a přímá demokracie Ostrava - SPD,Peter Harvánek,1084,1
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,912,6
384187235387895,Alena Schillerová,Alena Schillerová,896,2
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,762,2
460558621177512,Zálohujme.cz,Zálohujme,757,6
549810151781648,VŠB - Technická univerzita Ostrava,Vysoká škola báňská - Technická univerzita Ostrava,746,1
111041662264882,ČSSD,ČSSD,739,3
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,716,4
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",707,8
143332019059223,DOC Mercury,Jakub Lorenc,705,1
171936526824,EKONOM.cz,"Economia, a.s.",691,2
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,644,2
257529307701966,Jiří Pospíšil,TOP 09,620,5
104635828989286,Teplator,"TEPLÁTOR, a.s.",616,2
137301989386,Aktuálně.cz,Aktuálně.cz,603,3
52479821102,Týdeník Respekt,Týdeník Respekt,601,3
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,575,1
